Tabelle: 12711-0008
Wanderungen zwischen Deutschland und dem Ausland:;;;
Deutschland, Jahre, Nationalität, Herkunfts-/Zielländer;;;
Wanderungsstatistik;;;;;;
Deutschland;;;;;;
;Deutsche;;;;;
;Zuzüge aus dem Ausland;;Fortzüge in das Ausland;;Wanderungssaldo;
;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl;Anzahl
2000;;;;;;
Vereinigte Arabische Emirate;1119;e;1454;e;-335;e
Tadschikistan;36;e;41;e;-5;e
Saudi-Arabien;175;e;301;e;-126;e
Singapur;506;e;699;e;-193;e
Syrien;266;e;362;e;-96;e
Thailand;1219;e;1553;e;-334;e
Usbekistan;58;e;38;e;20;e
China;2073;e;2578;e;-505;e
Übriges Asien;936;e;1123;e;-187;e
Australien;2480;e;3662;e;-1182;e
Neuseeland;858;e;1079;e;-221;e
Übriges Ozeanien;89;e;82;e;7;e
Unbekanntes Ausland;564;e;541;e;23;e
Ungeklärt / Ohne Angabe;489;e;39;e;450;e
Insgesamt;114752;e;141000;e;-26248;e
2011;;;;;;
Albanien;54;e;45;e;9;e
Bosnien und Herzegowina;115;e;123;e;-8;e
Andorra;16;e;10;e;6;e
Belgien;1973;e;2138;e;-165;e
Bulgarien;293;e;262;e;31;e
Dänemark;894;e;1201;e;-307;e
Estland;74;e;59;e;15;e
Finnland;263;e;313;e;-50;e
Frankreich;6128;e;6638;e;-510;e
Kroatien;290;e;409;e;-119;e
Slowenien;95;e;162;e;-67;e
Griechenland;1485;e;953;e;532;e
Irland;830;e;831;e;-1;e
Island;64;e;76;e;-12;e
Italien;2716;e;2789;e;-73;e
Lettland;102;e;75;e;27;e
Montenegro (ab 03.06.2006);29;e;36;e;-7;e
Litauen;158;e;84;e;74;e
Luxemburg;627;e;990;e;-363;e
Nordmazedonien;87;e;61;e;26;e
Malta;79;e;115;e;-36;e
Niederlande;3027;e;3404;e;-377;e
Norwegen;825;e;1506;e;-681;e
Kosovo;128;e;142;e;-14;e
Österreich;6879;e;11073;e;-4194;e
Polen;9262;e;7602;e;1660;e
Portugal;825;e;694;e;131;e
Rumänien;773;e;652;e;121;e
Slowakei;147;e;184;e;-37;e
Schweden;983;e;1848;e;-865;e
Schweiz;10869;e;22540;e;-11671;e
Russische Föderation;3114;e;2404;e;710;e
Spanien;7468;e;6685;e;783;e
Türkei;3166;e;5285;e;-2119;e
Tschechien;697;e;864;e;-167;e
Ungarn;846;e;894;e;-48;e
Ukraine;529;e;355;e;174;e
Vereinigtes Königreich;6487;e;8385;e;-1898;e
Belarus;82;e;57;e;25;e
Serbien;233;e;266;e;-33;e
Zypern;193;e;173;e;20;e
Übriges Europa;110;e;154;e;-44;e
Algerien;175;e;161;e;14;e
Angola;28;e;31;e;-3;e
Äthiopien;198;e;132;e;66;e
Cote d'Ivoire;30;e;20;e;10;e
Nigeria;173;e;190;e;-17;e
Ghana;239;e;184;e;55;e
Kenia;300;e;321;e;-21;e
Kongo, Republik;16;e;18;e;-2;e
Kongo, Demokratische Republik;52;e;55;e;-3;e
Libyen;150;e;63;e;87;e
Marokko;350;e;396;e;-46;e
Niger;14;e;8;e;6;e
Kamerun;80;e;63;e;17;e
Südafrika;1160;e;1087;e;73;e
Ruanda;38;e;35;e;3;e
Namibia;299;e;221;e;78;e
Senegal;72;e;57;e;15;e
Somalia;8;e;13;e;-5;e
Sudan (einschließlich Südsudan) (bis 08.07.2011);-;;-;;-;
Sudan (ohne Südsudan) (ab 09.07.2011);-;;-;;-;
Südsudan (ab 09.07.2011);-;;-;;-;
Tansania;142;e;165;e;-23;e
Tunesien;370;e;438;e;-68;e
Uganda;138;e;70;e;68;e
Ägypten;777;e;702;e;75;e
Zentralafrikanische Republik;8;e;11;e;-3;e
Übriges Afrika;736;e;647;e;89;e
Argentinien;456;e;432;e;24;e
Bolivien, Plurinationaler Staat;218;e;182;e;36;e
Brasilien;1435;e;1587;e;-152;e
Chile;432;e;465;e;-33;e
Costa Rica;178;e;166;e;12;e
Honduras;60;e;34;e;26;e
Kanada;2090;e;2923;e;-833;e
Kolumbien;401;e;300;e;101;e
Mexiko;766;e;684;e;82;e
Nicaragua;54;e;48;e;6;e
Paraguay;393;e;465;e;-72;e
Peru;352;e;318;e;34;e
Uruguay;78;e;86;e;-8;e
Venezuela, Bolivarische Republik;249;e;144;e;105;e
Vereinigte Staaten;10777;e;13053;e;-2276;e
Übriges Amerika;1036;e;893;e;143;e
Jemen;93;e;14;e;79;e
Armenien;30;e;21;e;9;e
Afghanistan;210;e;228;e;-18;e
Aserbaidschan;42;e;48;e;-6;e
Georgien;67;e;50;e;17;e
Vietnam;237;e;260;e;-23;e
Korea, Demokratische Volksrepublik;22;e;28;e;-6;e
Indien;789;e;853;e;-64;e
Indonesien;361;e;318;e;43;e
Irak;535;e;1024;e;-489;e
Iran, Islamische Republik;335;e;367;e;-32;e
Israel;511;e;525;e;-14;e
Japan;995;e;574;e;421;e
Kasachstan;1014;e;521;e;493;e
Jordanien;257;e;326;e;-69;e
Kuwait;71;e;75;e;-4;e
Kirgisistan;118;e;46;e;72;e
Libanon;664;e;771;e;-107;e
Pakistan;404;e;356;e;48;e
Philippinen;519;e;521;e;-2;e
Korea, Republik;167;e;164;e;3;e
Vereinigte Arabische Emirate;1151;e;1378;e;-227;e
Tadschikistan;45;e;30;e;15;e
Saudi-Arabien;238;e;318;e;-80;e
Singapur;547;e;770;e;-223;e
Syrien;457;e;244;e;213;e
Thailand;1284;e;1507;e;-223;e
Usbekistan;37;e;28;e;9;e
China;2276;e;2910;e;-634;e
Übriges Asien;1060;e;1194;e;-134;e
Australien;2462;e;3345;e;-883;e
Neuseeland;824;e;1071;e;-247;e
Übriges Ozeanien;85;e;87;e;-2;e
Unbekanntes Ausland;0;e;0;e;0;e
Ungeklärt / Ohne Angabe;1154;e;755;e;399;e
Insgesamt;116604;e;140132;e;-23528;e
2012;;;;;;
Albanien;55;e;58;e;-3;e
Bosnien und Herzegowina;133;e;162;e;-29;e
Andorra;12;e;16;e;-4;e
Belgien;1969;e;2031;e;-62;e
Bulgarien;358;e;281;e;77;e
Dänemark;853;e;1126;e;-273;e
Estland;64;e;84;e;-20;e
Finnland;259;e;367;e;-108;e
Frankreich;5725;e;6245;e;-520;e
Kroatien;336;e;368;e;-32;e
Slowenien;90;e;166;e;-76;e
Griechenland;1702;e;749;e;953;e
Irland;857;e;749;e;108;e
Island;49;e;74;e;-25;e
Italien;2927;e;2481;e;446;e
Lettland;99;e;75;e;24;e
Montenegro (ab 03.06.2006);36;e;28;e;8;e
Litauen;119;e;85;e;34;e
Luxemburg;706;e;819;e;-113;e
Nordmazedonien;72;e;66;e;6;e
Malta;92;e;122;e;-30;e
Niederlande;3094;e;3200;e;-106;e
Norwegen;849;e;1364;e;-515;e
Kosovo;148;e;114;e;34;e
Österreich;6915;e;11022;e;-4107;e
Polen;7958;e;6180;e;1778;e
Portugal;847;e;614;e;233;e
Rumänien;810;e;682;e;128;e
Slowakei;152;e;173;e;-21;e
Schweden;977;e;1750;e;-773;e
Schweiz;11140;e;20826;e;-9686;e
Russische Föderation;2974;e;2361;e;613;e
Spanien;7773;e;5997;e;1776;e
Türkei;3227;e;5459;e;-2232;e
Tschechien;666;e;754;e;-88;e
Ungarn;935;e;892;e;43;e
Ukraine;545;e;303;e;242;e
Vereinigtes Königreich;6432;e;7802;e;-1370;e
Belarus;84;e;67;e;17;e
Serbien;260;e;291;e;-31;e
Zypern;180;e;156;e;24;e
Übriges Europa;111;e;129;e;-18;e
Algerien;189;e;131;e;58;e
Angola;20;e;30;e;-10;e
Äthiopien;150;e;157;e;-7;e
Cote d'Ivoire;14;e;29;e;-15;e
Nigeria;189;e;192;e;-3;e
Ghana;237;e;196;e;41;e
Kenia;273;e;228;e;45;e
Kongo, Republik;28;e;17;e;11;e
Kongo, Demokratische Republik;38;e;24;e;14;e
Libyen;47;e;94;e;-47;e
Marokko;344;e;402;e;-58;e
Niger;16;e;8;e;8;e
Kamerun;91;e;75;e;16;e
Südafrika;987;e;1094;e;-107;e
Ruanda;52;e;45;e;7;e
Namibia;284;e;204;e;80;e
Senegal;87;e;68;e;19;e
Somalia;9;e;8;e;1;e
Sudan (einschließlich Südsudan) (bis 08.07.2011);-;;-;;-;
Sudan (ohne Südsudan) (ab 09.07.2011);-;;-;;-;
Südsudan (ab 09.07.2011);-;;-;;-;
Tansania;156;e;126;e;30;e
Tunesien;429;e;501;e;-72;e
Uganda;90;e;104;e;-14;e
Ägypten;688;e;612;e;76;e
Zentralafrikanische Republik;10;e;4;e;6;e
Übriges Afrika;815;e;658;e;157;e
Argentinien;445;e;450;e;-5;e
Bolivien, Plurinationaler Staat;216;e;192;e;24;e
Brasilien;1520;e;1588;e;-68;e
Chile;392;e;477;e;-85;e
Costa Rica;181;e;131;e;50;e
Honduras;45;e;36;e;9;e
Kanada;1980;e;2692;e;-712;e
Kolumbien;397;e;307;e;90;e
Mexiko;741;e;750;e;-9;e
Nicaragua;61;e;55;e;6;e
Paraguay;396;e;326;e;70;e
Peru;300;e;268;e;32;e
Uruguay;100;e;108;e;-8;e
Venezuela, Bolivarische Republik;217;e;137;e;80;e
Vereinigte Staaten;10116;e;12803;e;-2687;e
Übriges Amerika;942;e;835;e;107;e
Jemen;14;e;20;e;-6;e
Armenien;18;e;23;e;-5;e
Afghanistan;244;e;203;e;41;e
Aserbaidschan;35;e;40;e;-5;e
Georgien;71;e;65;e;6;e
Vietnam;252;e;247;e;5;e
Korea, Demokratische Volksrepublik;35;e;22;e;13;e
Indien;822;e;851;e;-29;e
Indonesien;332;e;365;e;-33;e
Irak;638;e;1268;e;-630;e
Iran, Islamische Republik;381;e;367;e;14;e
Israel;543;e;507;e;36;e
Japan;494;e;523;e;-29;e
Kasachstan;887;e;450;e;437;e
Jordanien;241;e;247;e;-6;e
Kuwait;73;e;63;e;10;e
Kirgisistan;129;e;61;e;68;e
Libanon;752;e;659;e;93;e
Pakistan;409;e;376;e;33;e
Philippinen;533;e;551;e;-18;e
Korea, Republik;163;e;223;e;-60;e
Vereinigte Arabische Emirate;1119;e;1403;e;-284;e
Tadschikistan;28;e;33;e;-5;e
Saudi-Arabien;234;e;287;e;-53;e
Singapur;678;e;902;e;-224;e
Syrien;828;e;118;e;710;e
Thailand;1257;e;1540;e;-283;e
Usbekistan;38;e;22;e;16;e
China;2528;e;2928;e;-400;e
Übriges Asien;1066;e;1167;e;-101;e
Australien;2444;e;3154;e;-710;e
Neuseeland;755;e;1033;e;-278;e
Übriges Ozeanien;65;e;62;e;3;e
Unbekanntes Ausland;0;e;0;e;0;e
Ungeklärt / Ohne Angabe;1040;e;1002;e;38;e
Insgesamt;115028;e;133232;e;-18204;e
2013;;;;;;
Albanien;54;e;62;e;-8;e
Bosnien und Herzegowina;146;e;141;e;5;e
Andorra;12;e;4;e;8;e
Belgien;2041;e;2278;e;-237;e
Bulgarien;373;e;333;e;40;e
Dänemark;912;e;1057;e;-145;e
Estland;63;e;68;e;-5;e
Finnland;257;e;376;e;-119;e
Frankreich;6051;e;6327;e;-276;e
Kroatien;355;e;455;e;-100;e
Slowenien;117;e;149;e;-32;e
Griechenland;1349;e;753;e;596;e
Irland;706;e;849;e;-143;e
Island;66;e;92;e;-26;e
Italien;3128;e;2612;e;516;e
Lettland;103;e;90;e;13;e
Montenegro (ab 03.06.2006);25;e;41;e;-16;e
Litauen;119;e;108;e;11;e
Luxemburg;626;e;872;e;-246;e
Nordmazedonien;80;e;66;e;14;e
Malta;118;e;158;e;-40;e
Niederlande;2980;e;3193;e;-213;e
Norwegen;919;e;1310;e;-391;e
Kosovo;156;e;150;e;6;e
Österreich;6869;e;11222;e;-4353;e
Polen;7900;e;6616;e;1284;e
Portugal;848;e;708;e;140;e
Rumänien;922;e;811;e;111;e
Slowakei;188;e;190;e;-2;e
Schweden;1139;e;1720;e;-581;e
Schweiz;11849;e;21435;e;-9586;e
Russische Föderation;3211;e;2212;e;999;e
Spanien;7608;e;5975;e;1633;e
Türkei;3660;e;6162;e;-2502;e
Tschechien;669;e;824;e;-155;e
Ungarn;925;e;1038;e;-113;e
Ukraine;589;e;353;e;236;e
Vereinigtes Königreich;6362;e;8155;e;-1793;e
Belarus;135;e;127;e;8;e
Serbien;244;e;237;e;7;e
Zypern;195;e;153;e;42;e
Übriges Europa;148;e;139;e;9;e
Algerien;150;e;159;e;-9;e
Angola;28;e;30;e;-2;e
Äthiopien;152;e;150;e;2;e
Cote d'Ivoire;20;e;19;e;1;e
Nigeria;205;e;211;e;-6;e
Ghana;239;e;182;e;57;e
Kenia;271;e;285;e;-14;e
Kongo, Republik;9;e;19;e;-10;e
Kongo, Demokratische Republik;45;e;41;e;4;e
Libyen;66;e;94;e;-28;e
Marokko;419;e;431;e;-12;e
Niger;11;e;10;e;1;e
Kamerun;102;e;77;e;25;e
Südafrika;1102;e;1100;e;2;e
Ruanda;52;e;61;e;-9;e
Namibia;289;e;232;e;57;e
Senegal;59;e;42;e;17;e
Somalia;21;e;32;e;-11;e
Sudan (einschließlich Südsudan) (bis 08.07.2011);-;;-;;-;
Sudan (ohne Südsudan) (ab 09.07.2011);-;;-;;-;
Südsudan (ab 09.07.2011);-;;-;;-;
Tansania;171;e;178;e;-7;e
Tunesien;504;e;526;e;-22;e
Uganda;101;e;73;e;28;e
Ägypten;795;e;583;e;212;e
Zentralafrikanische Republik;10;e;13;e;-3;e
Übriges Afrika;799;e;723;e;76;e
Argentinien;444;e;451;e;-7;e
Bolivien, Plurinationaler Staat;229;e;198;e;31;e
Brasilien;1532;e;1641;e;-109;e
Chile;448;e;465;e;-17;e
Costa Rica;175;e;137;e;38;e
Honduras;46;e;34;e;12;e
Kanada;1882;e;2604;e;-722;e
Kolumbien;389;e;350;e;39;e
Mexiko;754;e;859;e;-105;e
Nicaragua;75;e;54;e;21;e
Paraguay;350;e;377;e;-27;e
Peru;322;e;312;e;10;e
Uruguay;90;e;111;e;-21;e
Venezuela, Bolivarische Republik;223;e;110;e;113;e
Vereinigte Staaten;10045;e;13532;e;-3487;e
Übriges Amerika;1146;e;991;e;155;e
Jemen;22;e;37;e;-15;e
Armenien;37;e;32;e;5;e
Afghanistan;235;e;213;e;22;e
Aserbaidschan;24;e;39;e;-15;e
Georgien;62;e;89;e;-27;e
Vietnam;282;e;270;e;12;e
Korea, Demokratische Volksrepublik;17;e;43;e;-26;e
Indien;914;e;824;e;90;e
Indonesien;369;e;420;e;-51;e
Irak;787;e;1373;e;-586;e
Iran, Islamische Republik;357;e;357;e;0;e
Israel;540;e;548;e;-8;e
Japan;479;e;630;e;-151;e
Kasachstan;1254;e;511;e;743;e
Jordanien;322;e;276;e;46;e
Kuwait;66;e;57;e;9;e
Kirgisistan;135;e;95;e;40;e
Libanon;835;e;661;e;174;e
Pakistan;407;e;342;e;65;e
Philippinen;581;e;538;e;43;e
Korea, Republik;217;e;258;e;-41;e
Vereinigte Arabische Emirate;1098;e;1567;e;-469;e
Tadschikistan;65;e;58;e;7;e
Saudi-Arabien;228;e;296;e;-68;e
Singapur;661;e;778;e;-117;e
Syrien;312;e;78;e;234;e
Thailand;1372;e;1716;e;-344;e
Usbekistan;53;e;31;e;22;e
China;2662;e;2802;e;-140;e
Übriges Asien;1197;e;1337;e;-140;e
Australien;2562;e;3319;e;-757;e
Neuseeland;831;e;1148;e;-317;e
Übriges Ozeanien;91;e;89;e;2;e
Unbekanntes Ausland;0;e;0;e;0;e
Ungeklärt / Ohne Angabe;1364;e;2332;e;-968;e
Insgesamt;118425;e;140282;e;-21857;e
2014;;;;;;
Albanien;58;e;46;e;12;e
Bosnien und Herzegowina;113;e;144;e;-31;e
Andorra;3;e;3;e;0;e
Belgien;1977;e;2150;e;-173;e
Bulgarien;415;e;401;e;14;e
Dänemark;855;e;1249;e;-394;e
Estland;64;e;78;e;-14;e
Finnland;221;e;321;e;-100;e
Frankreich;6000;e;6357;e;-357;e
Kroatien;397;e;467;e;-70;e
Slowenien;119;e;157;e;-38;e
Griechenland;1085;e;858;e;227;e
Irland;723;e;937;e;-214;e
Island;59;e;97;e;-38;e
Italien;2973;e;2472;e;501;e
Lettland;89;e;94;e;-5;e
Montenegro (ab 03.06.2006);35;e;35;e;0;e
Litauen;120;e;121;e;-1;e
Luxemburg;653;e;848;e;-195;e
Nordmazedonien;77;e;79;e;-2;e
Malta;113;e;175;e;-62;e
Niederlande;2873;e;3418;e;-545;e
Norwegen;865;e;1298;e;-433;e
Kosovo;183;e;159;e;24;e
Österreich;7009;e;10789;e;-3780;e
Polen;6982;e;6254;e;728;e
Portugal;806;e;803;e;3;e
Rumänien;930;e;838;e;92;e
Slowakei;152;e;167;e;-15;e
Schweden;1015;e;1811;e;-796;e
Schweiz;12024;e;19930;e;-7906;e
Russische Föderation;4219;e;2300;e;1919;e
Spanien;6715;e;6155;e;560;e
Türkei;4303;e;6793;e;-2490;e
Tschechien;731;e;899;e;-168;e
Ungarn;841;e;1093;e;-252;e
Ukraine;990;e;290;e;700;e
Vereinigtes Königreich;5903;e;8707;e;-2804;e
Belarus;157;e;136;e;21;e
Serbien;253;e;255;e;-2;e
Zypern;169;e;150;e;19;e
Übriges Europa;156;e;117;e;39;e
Algerien;160;e;166;e;-6;e
Angola;26;e;32;e;-6;e
Äthiopien;164;e;139;e;25;e
Cote d'Ivoire;34;e;28;e;6;e
Nigeria;230;e;155;e;75;e
Ghana;279;e;185;e;94;e
Kenia;321;e;230;e;91;e
Kongo, Republik;21;e;16;e;5;e
Kongo, Demokratische Republik;41;e;26;e;15;e
Libyen;127;e;40;e;87;e
Marokko;448;e;543;e;-95;e
Niger;9;e;8;e;1;e
Kamerun;125;e;92;e;33;e
Südafrika;1144;e;1071;e;73;e
Ruanda;54;e;36;e;18;e
Namibia;270;e;202;e;68;e
Senegal;84;e;73;e;11;e
Somalia;19;e;12;e;7;e
Sudan (einschließlich Südsudan) (bis 08.07.2011);-;;-;;-;
Sudan (ohne Südsudan) (ab 09.07.2011);-;;-;;-;
Südsudan (ab 09.07.2011);-;;-;;-;
Tansania;173;e;129;e;44;e
Tunesien;519;e;556;e;-37;e
Uganda;127;e;97;e;30;e
Ägypten;677;e;572;e;105;e
Zentralafrikanische Republik;16;e;14;e;2;e
Übriges Afrika;938;e;712;e;226;e
Argentinien;479;e;392;e;87;e
Bolivien, Plurinationaler Staat;262;e;197;e;65;e
Brasilien;1620;e;1538;e;82;e
Chile;518;e;479;e;39;e
Costa Rica;180;e;191;e;-11;e
Honduras;39;e;33;e;6;e
Kanada;1887;e;2530;e;-643;e
Kolumbien;414;e;374;e;40;e
Mexiko;842;e;899;e;-57;e
Nicaragua;70;e;83;e;-13;e
Paraguay;354;e;319;e;35;e
Peru;378;e;348;e;30;e
Uruguay;75;e;111;e;-36;e
Venezuela, Bolivarische Republik;296;e;104;e;192;e
Vereinigte Staaten;10357;e;14240;e;-3883;e
Übriges Amerika;1052;e;963;e;89;e
Jemen;26;e;6;e;20;e
Armenien;50;e;17;e;33;e
Afghanistan;270;e;172;e;98;e
Aserbaidschan;40;e;32;e;8;e
Georgien;79;e;68;e;11;e
Vietnam;340;e;244;e;96;e
Korea, Demokratische Volksrepublik;32;e;33;e;-1;e
Indien;842;e;828;e;14;e
Indonesien;408;e;439;e;-31;e
Irak;1432;e;1262;e;170;e
Iran, Islamische Republik;340;e;380;e;-40;e
Israel;658;e;537;e;121;e
Japan;497;e;701;e;-204;e
Kasachstan;2200;e;384;e;1816;e
Jordanien;341;e;271;e;70;e
Kuwait;52;e;72;e;-20;e
Kirgisistan;162;e;74;e;88;e
Libanon;746;e;640;e;106;e
Pakistan;504;e;417;e;87;e
Philippinen;576;e;555;e;21;e
Korea, Republik;195;e;265;e;-70;e
Vereinigte Arabische Emirate;1240;e;1586;e;-346;e
Tadschikistan;48;e;30;e;18;e
Saudi-Arabien;338;e;405;e;-67;e
Singapur;711;e;714;e;-3;e
Syrien;247;e;56;e;191;e
Thailand;1450;e;1847;e;-397;e
Usbekistan;54;e;21;e;33;e
China;2832;e;2859;e;-27;e
Übriges Asien;1300;e;1387;e;-87;e
Australien;2689;e;3519;e;-830;e
Neuseeland;855;e;1254;e;-399;e
Übriges Ozeanien;84;e;72;e;12;e
Unbekanntes Ausland;2087;e;10032;e;-7945;e
Ungeklärt / Ohne Angabe;216;e;71;e;145;e
Insgesamt;122195;e;148636;e;-26441;e
2015;;;;;;
Albanien;94;e;47;e;47;e
Bosnien und Herzegowina;136;e;135;e;1;e
Andorra;12;e;4;e;8;e
Belgien;1871;e;2123;e;-252;e
Bulgarien;353;e;331;e;22;e
Dänemark;736;e;1254;e;-518;e
Estland;77;e;75;e;2;e
Finnland;281;e;339;e;-58;e
Frankreich;5658;e;5863;e;-205;e
Kroatien;406;e;446;e;-40;e
Slowenien;78;e;132;e;-54;e
Griechenland;966;e;741;e;225;e
Irland;705;e;1017;e;-312;e
Island;58;e;98;e;-40;e
Italien;2600;e;2297;e;303;e
Lettland;87;e;84;e;3;e
Montenegro (ab 03.06.2006);46;e;33;e;13;e
Litauen;103;e;111;e;-8;e
Luxemburg;635;e;734;e;-99;e
Nordmazedonien;99;e;65;e;34;e
Malta;150;e;194;e;-44;e
Niederlande;2816;e;3384;e;-568;e
Norwegen;864;e;1168;e;-304;e
Kosovo;175;e;135;e;40;e
Österreich;6832;e;10239;e;-3407;e
Polen;5898;e;5536;e;362;e
Portugal;782;e;868;e;-86;e
Rumänien;855;e;829;e;26;e
Slowakei;116;e;155;e;-39;e
Schweden;1060;e;1771;e;-711;e
Schweiz;12064;e;18266;e;-6202;e
Russische Föderation;4583;e;2341;e;2242;e
Spanien;6088;e;6216;e;-128;e
Türkei;4732;e;6750;e;-2018;e
Tschechien;609;e;898;e;-289;e
Ungarn;755;e;935;e;-180;e
Ukraine;1236;e;273;e;963;e
Vereinigtes Königreich;6043;e;8917;e;-2874;e
Belarus;196;e;159;e;37;e
Serbien;259;e;233;e;26;e
Zypern;177;e;155;e;22;e
Übriges Europa;146;e;148;e;-2;e
Algerien;182;e;158;e;24;e
Angola;46;e;37;e;9;e
Äthiopien;169;e;111;e;58;e
Cote d'Ivoire;30;e;27;e;3;e
Nigeria;222;e;158;e;64;e
Ghana;239;e;159;e;80;e
Kenia;296;e;236;e;60;e
Kongo, Republik;19;e;11;e;8;e
Kongo, Demokratische Republik;44;e;41;e;3;e
Libyen;33;e;19;e;14;e
Marokko;487;e;466;e;21;e
Niger;13;e;21;e;-8;e
Kamerun;104;e;80;e;24;e
Südafrika;1199;e;930;e;269;e
Ruanda;45;e;38;e;7;e
Namibia;262;e;193;e;69;e
Senegal;51;e;33;e;18;e
Somalia;11;e;8;e;3;e
Sudan (einschließlich Südsudan) (bis 08.07.2011);-;;-;;-;
Sudan (ohne Südsudan) (ab 09.07.2011);-;;-;;-;
Südsudan (ab 09.07.2011);-;;-;;-;
Tansania;148;e;158;e;-10;e
Tunesien;512;e;400;e;112;e
Uganda;83;e;90;e;-7;e
Ägypten;704;e;549;e;155;e
Zentralafrikanische Republik;5;e;14;e;-9;e
Übriges Afrika;789;e;637;e;152;e
Argentinien;477;e;418;e;59;e
Bolivien, Plurinationaler Staat;238;e;180;e;58;e
Brasilien;1925;e;1338;e;587;e
Chile;621;e;495;e;126;e
Costa Rica;185;e;192;e;-7;e
Honduras;51;e;33;e;18;e
Kanada;1846;e;2200;e;-354;e
Kolumbien;477;e;374;e;103;e
Mexiko;927;e;915;e;12;e
Nicaragua;66;e;53;e;13;e
Paraguay;346;e;328;e;18;e
Peru;362;e;331;e;31;e
Uruguay;110;e;129;e;-19;e
Venezuela, Bolivarische Republik;349;e;99;e;250;e
Vereinigte Staaten;10159;e;13438;e;-3279;e
Übriges Amerika;1019;e;973;e;46;e
Jemen;62;e;3;e;59;e
Armenien;70;e;17;e;53;e
Afghanistan;317;e;159;e;158;e
Aserbaidschan;46;e;39;e;7;e
Georgien;83;e;63;e;20;e
Vietnam;276;e;251;e;25;e
Korea, Demokratische Volksrepublik;18;e;32;e;-14;e
Indien;829;e;761;e;68;e
Indonesien;405;e;355;e;50;e
Irak;1418;e;1033;e;385;e
Iran, Islamische Republik;416;e;334;e;82;e
Israel;625;e;539;e;86;e
Japan;532;e;684;e;-152;e
Kasachstan;2209;e;333;e;1876;e
Jordanien;320;e;269;e;51;e
Kuwait;58;e;64;e;-6;e
Kirgisistan;192;e;69;e;123;e
Libanon;731;e;650;e;81;e
Pakistan;454;e;307;e;147;e
Philippinen;645;e;538;e;107;e
Korea, Republik;225;e;219;e;6;e
Vereinigte Arabische Emirate;1164;e;1498;e;-334;e
Tadschikistan;52;e;37;e;15;e
Saudi-Arabien;269;e;295;e;-26;e
Singapur;735;e;747;e;-12;e
Syrien;493;e;74;e;419;e
Thailand;1552;e;1669;e;-117;e
Usbekistan;107;e;23;e;84;e
China;2991;e;2729;e;262;e
Übriges Asien;1294;e;1287;e;7;e
Australien;2621;e;3523;e;-902;e
Neuseeland;950;e;1284;e;-334;e
Übriges Ozeanien;68;e;52;e;16;e
Unbekanntes Ausland;2013;e;6593;e;-4580;e
Ungeklärt / Ohne Angabe;185;e;174;e;11;e
Insgesamt;120713;e;138273;e;-17560;e
2016;;;;;;
Albanien;70;e;49;e;21;e
Bosnien und Herzegowina;125;e;148;e;-23;e
Andorra;6;e;12;e;-6;e
Belgien;1972;e;2048;e;-76;e
Bulgarien;320;e;461;e;-141;e
Dänemark;798;e;1329;e;-531;e
Estland;40;e;74;e;-34;e
Finnland;254;e;356;e;-102;e
Frankreich;5505;e;5895;e;-390;e
Kroatien;321;e;461;e;-140;e
Slowenien;81;e;137;e;-56;e
Griechenland;912;e;729;e;183;e
Irland;694;e;1006;e;-312;e
Island;81;e;107;e;-26;e
Italien;2280;e;2457;e;-177;e
Lettland;85;e;89;e;-4;e
Montenegro (ab 03.06.2006);39;e;38;e;1;e
Litauen;98;e;122;e;-24;e
Luxemburg;656;e;733;e;-77;e
Nordmazedonien;72;e;60;e;12;e
Malta;131;e;238;e;-107;e
Niederlande;2666;e;3499;e;-833;e
Norwegen;826;e;1095;e;-269;e
Kosovo;147;e;147;e;0;e
Österreich;6521;e;10283;e;-3762;e
Polen;4305;e;5418;e;-1113;e
Portugal;695;e;1081;e;-386;e
Rumänien;704;e;827;e;-123;e
Slowakei;112;e;173;e;-61;e
Schweden;975;e;1835;e;-860;e
Schweiz;11216;e;17650;e;-6434;e
Russische Föderation;4466;e;2254;e;2212;e
Spanien;5197;e;6352;e;-1155;e
Türkei;4881;e;6230;e;-1349;e
Tschechien;608;e;952;e;-344;e
Ungarn;607;e;1086;e;-479;e
Ukraine;1063;e;301;e;762;e
Vereinigtes Königreich;6526;e;8243;e;-1717;e
Belarus;251;e;146;e;105;e
Serbien;238;e;225;e;13;e
Zypern;141;e;193;e;-52;e
Übriges Europa;140;e;105;e;35;e
Algerien;168;e;154;e;14;e
Angola;39;e;13;e;26;e
Äthiopien;141;e;131;e;10;e
Cote d'Ivoire;35;e;16;e;19;e
Nigeria;223;e;127;e;96;e
Ghana;213;e;143;e;70;e
Kenia;278;e;176;e;102;e
Kongo, Republik;22;e;8;e;14;e
Kongo, Demokratische Republik;54;e;38;e;16;e
Libyen;30;e;23;e;7;e
Marokko;412;e;464;e;-52;e
Niger;9;e;9;e;0;e
Kamerun;97;e;110;e;-13;e
Südafrika;1197;e;866;e;331;e
Ruanda;49;e;35;e;14;e
Namibia;305;e;191;e;114;e
Senegal;81;e;56;e;25;e
Somalia;16;e;15;e;1;e
Sudan (einschließlich Südsudan) (bis 08.07.2011);-;;-;;-;
Sudan (ohne Südsudan) (ab 09.07.2011);-;;-;;-;
Südsudan (ab 09.07.2011);-;;-;;-;
Tansania;143;e;119;e;24;e
