year,country,emigration,immigration,return_rate_country
2010,Neuseeland,1079,858,0.7951807228915663
2010,Nicaragua,50,56,1.12
2010,Niederlande,3462,3042,0.878682842287695
2010,Niger,12,19,1.5833333333333333
2010,Nigeria,160,192,1.2
2010,Nordmazedonien,54,63,1.1666666666666667
2010,Norwegen,1564,858,0.5485933503836317
2010,Pakistan,364,413,1.1346153846153846
2010,Paraguay,490,427,0.8714285714285714
2010,Peru,290,242,0.8344827586206897
2010,Philippinen,512,553,1.080078125
2010,Polen,9434,11135,1.1803052787788848
2010,Portugal,810,839,1.0358024691358025
2010,Ruanda,31,40,1.2903225806451613
2010,Rumänien,637,733,1.1507064364207222
2010,Russische Föderation,2530,3351,1.3245059288537548
2010,Saudi-Arabien,301,175,0.5813953488372093
2010,Schweden,1668,1048,0.6282973621103117
2010,Schweiz,22034,9997,0.45370790596351096
2010,Senegal,55,69,1.2545454545454546
2010,Serbien,257,223,0.867704280155642
2010,Singapur,699,506,0.7238912732474965
2010,Slowakei,155,179,1.1548387096774193
2010,Slowenien,198,101,0.51010101010101
2010,Somalia,12,4,0.3333333333333333
2010,Spanien,6705,7936,1.1835943325876213
2010,Syrien,362,266,0.7348066298342542
2010,Südafrika,1049,1181,1.1258341277407053
2010,Tadschikistan,41,36,0.8780487804878049
2010,Tansania,163,172,1.0552147239263803
2010,Thailand,1553,1219,0.784932388924662
2010,Tschechien,880,661,0.7511363636363636
2010,Tunesien,404,346,0.8564356435643564
2010,Türkei,4735,3220,0.6800422386483632
2010,Uganda,99,97,0.9797979797979798
2010,Ukraine,315,546,1.7333333333333334
2010,Unbekanntes Ausland,541,564,1.0425138632162663
2010,Ungarn,905,795,0.8784530386740331
2010,Ungeklärt / Ohne Angabe,39,489,12.538461538461538
2010,Uruguay,118,76,0.6440677966101694
2010,Usbekistan,38,58,1.5263157894736843
2010,"Venezuela, Bolivarische Republik",137,273,1.9927007299270072
2010,Vereinigte Arabische Emirate,1454,1119,0.7696011004126547
2010,Vereinigte Staaten,12986,10408,0.8014785153241953
2010,Vereinigtes Königreich,8530,6426,0.7533411488862837
2010,Vietnam,199,197,0.9899497487437185
2010,Zentralafrikanische Republik,11,6,0.5454545454545454
2010,Zypern,178,148,0.8314606741573034
2010,Ägypten,614,620,1.009771986970684
2010,Äthiopien,145,194,1.3379310344827586
2010,Österreich,10831,6537,0.6035453790047087
2010,Übriges Afrika,708,819,1.1567796610169492
2010,Übriges Amerika,804,899,1.1181592039800996
2010,Übriges Asien,1123,936,0.8334817453250223
2010,Übriges Europa,133,177,1.330827067669173
2010,Übriges Ozeanien,82,89,1.0853658536585367
2011,Afghanistan,228,210,0.9210526315789473
2011,Albanien,45,54,1.2
2011,Algerien,161,175,1.0869565217391304
2011,Andorra,10,16,1.6
2011,Angola,31,28,0.9032258064516129
2011,Argentinien,432,456,1.0555555555555556
2011,Armenien,21,30,1.4285714285714286
2011,Aserbaidschan,48,42,0.875
2011,Australien,3345,2462,0.7360239162929746
2011,Belarus,57,82,1.4385964912280702
2011,Belgien,2138,1973,0.9228250701590271
2011,"Bolivien, Plurinationaler Staat",182,218,1.1978021978021978
2011,Bosnien und Herzegowina,123,115,0.9349593495934959
2011,Brasilien,1587,1435,0.9042218021424071
2011,Bulgarien,262,293,1.118320610687023
2011,Chile,465,432,0.9290322580645162
2011,China,2910,2276,0.7821305841924399
2011,Costa Rica,166,178,1.072289156626506
2011,Cote d'Ivoire,20,30,1.5
2011,Dänemark,1201,894,0.7443796835970025
2011,Estland,59,74,1.2542372881355932
2011,Finnland,313,263,0.8402555910543131
2011,Frankreich,6638,6128,0.9231696294064478
2011,Georgien,50,67,1.34
2011,Ghana,184,239,1.298913043478261
2011,Griechenland,953,1485,1.558237145855194
2011,Honduras,34,60,1.7647058823529411
2011,Indien,853,789,0.9249706916764361
2011,Indonesien,318,361,1.1352201257861636
2011,Insgesamt,140132,116604,0.8321011617617675
2011,Irak,1024,535,0.5224609375
2011,"Iran, Islamische Republik",367,335,0.9128065395095368
2011,Irland,831,830,0.9987966305655837
2011,Island,76,64,0.8421052631578947
2011,Israel,525,511,0.9733333333333334
2011,Italien,2789,2716,0.9738257439942631
2011,Japan,574,995,1.7334494773519165
2011,Jemen,14,93,6.642857142857143
2011,Jordanien,326,257,0.7883435582822086
2011,Kamerun,63,80,1.2698412698412698
2011,Kanada,2923,2090,0.715018816284639
2011,Kasachstan,521,1014,1.946257197696737
2011,Kenia,321,300,0.9345794392523364
2011,Kirgisistan,46,118,2.5652173913043477
2011,Kolumbien,300,401,1.3366666666666667
2011,"Kongo, Demokratische Republik",55,52,0.9454545454545454
2011,"Kongo, Republik",18,16,0.8888888888888888
2011,"Korea, Demokratische Volksrepublik",28,22,0.7857142857142857
2011,"Korea, Republik",164,167,1.0182926829268293
2011,Kosovo,142,128,0.9014084507042254
2011,Kroatien,409,290,0.7090464547677262
2011,Kuwait,75,71,0.9466666666666667
2011,Lettland,75,102,1.36
2011,Libanon,771,664,0.8612191958495461
2011,Libyen,63,150,2.380952380952381
2011,Litauen,84,158,1.880952380952381
2011,Luxemburg,990,627,0.6333333333333333
2011,Malta,115,79,0.6869565217391305
2011,Marokko,396,350,0.8838383838383839
2011,Mexiko,684,766,1.1198830409356726
2011,Montenegro (ab 03.06.2006),36,29,0.8055555555555556
2011,Namibia,221,299,1.3529411764705883
2011,Neuseeland,1071,824,0.76937441643324
2011,Nicaragua,48,54,1.125
2011,Niederlande,3404,3027,0.8892479435957696
2011,Niger,8,14,1.75
2011,Nigeria,190,173,0.9105263157894737
2011,Nordmazedonien,61,87,1.4262295081967213
2011,Norwegen,1506,825,0.547808764940239
2011,Pakistan,356,404,1.1348314606741574
2011,Paraguay,465,393,0.8451612903225807
2011,Peru,318,352,1.1069182389937107
2011,Philippinen,521,519,0.9961612284069098
2011,Polen,7602,9262,1.2183635885293345
2011,Portugal,694,825,1.1887608069164266
2011,Ruanda,35,38,1.0857142857142856
2011,Rumänien,652,773,1.1855828220858895
2011,Russische Föderation,2404,3114,1.295341098169717
2011,Saudi-Arabien,318,238,0.7484276729559748
2011,Schweden,1848,983,0.5319264069264069
2011,Schweiz,22540,10869,0.48220940550133096
2011,Senegal,57,72,1.263157894736842
2011,Serbien,266,233,0.8759398496240601
2011,Singapur,770,547,0.7103896103896103
2011,Slowakei,184,147,0.7989130434782609
2011,Slowenien,162,95,0.5864197530864198
2011,Somalia,13,8,0.6153846153846154
2011,Spanien,6685,7468,1.1171278982797308
2011,Syrien,244,457,1.8729508196721312
2011,Südafrika,1087,1160,1.0671573137074517
2011,Tadschikistan,30,45,1.5
2011,Tansania,165,142,0.8606060606060606
2011,Thailand,1507,1284,0.8520238885202389
2011,Tschechien,864,697,0.8067129629629629
2011,Tunesien,438,370,0.8447488584474886
2011,Türkei,5285,3166,0.5990539262062441
2011,Uganda,70,138,1.9714285714285715
2011,Ukraine,355,529,1.4901408450704225
2011,Unbekanntes Ausland,0,0,
2011,Ungarn,894,846,0.9463087248322147
2011,Ungeklärt / Ohne Angabe,755,1154,1.528476821192053
2011,Uruguay,86,78,0.9069767441860465
2011,Usbekistan,28,37,1.3214285714285714
2011,"Venezuela, Bolivarische Republik",144,249,1.7291666666666667
2011,Vereinigte Arabische Emirate,1378,1151,0.8352685050798259
2011,Vereinigte Staaten,13053,10777,0.825633953880334
2011,Vereinigtes Königreich,8385,6487,0.7736434108527132
2011,Vietnam,260,237,0.9115384615384615
2011,Zentralafrikanische Republik,11,8,0.7272727272727273
2011,Zypern,173,193,1.115606936416185
2011,Ägypten,702,777,1.106837606837607
2011,Äthiopien,132,198,1.5
2011,Österreich,11073,6879,0.6212408561365483
2011,Übriges Afrika,647,736,1.1375579598145287
2011,Übriges Amerika,893,1036,1.16013437849944
2011,Übriges Asien,1194,1060,0.8877721943048577
2011,Übriges Europa,154,110,0.7142857142857143
2011,Übriges Ozeanien,87,85,0.9770114942528736
2012,Afghanistan,203,244,1.2019704433497538
2012,Albanien,58,55,0.9482758620689655
2012,Algerien,131,189,1.4427480916030535
2012,Andorra,16,12,0.75
2012,Angola,30,20,0.6666666666666666
2012,Argentinien,450,445,0.9888888888888889
2012,Armenien,23,18,0.782608695652174
2012,Aserbaidschan,40,35,0.875
2012,Australien,3154,2444,0.7748890298034242
2012,Belarus,67,84,1.2537313432835822
2012,Belgien,2031,1969,0.9694731659281143
2012,"Bolivien, Plurinationaler Staat",192,216,1.125
2012,Bosnien und Herzegowina,162,133,0.8209876543209876
2012,Brasilien,1588,1520,0.9571788413098237
2012,Bulgarien,281,358,1.2740213523131672
2012,Chile,477,392,0.8218029350104822
2012,China,2928,2528,0.8633879781420765
2012,Costa Rica,131,181,1.381679389312977
2012,Cote d'Ivoire,29,14,0.4827586206896552
2012,Dänemark,1126,853,0.7575488454706927
2012,Estland,84,64,0.7619047619047619
2012,Finnland,367,259,0.7057220708446866
2012,Frankreich,6245,5725,0.9167333867093675
2012,Georgien,65,71,1.0923076923076922
2012,Ghana,196,237,1.2091836734693877
2012,Griechenland,749,1702,2.272363150867824
2012,Honduras,36,45,1.25
2012,Indien,851,822,0.9659224441833137
2012,Indonesien,365,332,0.9095890410958904
2012,Insgesamt,133232,115028,0.8633661582802931
2012,Irak,1268,638,0.5031545741324921
2012,"Iran, Islamische Republik",367,381,1.0381471389645776
2012,Irland,749,857,1.144192256341789
2012,Island,74,49,0.6621621621621622
2012,Israel,507,543,1.0710059171597632
2012,Italien,2481,2927,1.1797662232970576
2012,Japan,523,494,0.9445506692160612
2012,Jemen,20,14,0.7
2012,Jordanien,247,241,0.9757085020242915
2012,Kamerun,75,91,1.2133333333333334
2012,Kanada,2692,1980,0.7355126300148589
2012,Kasachstan,450,887,1.971111111111111
2012,Kenia,228,273,1.1973684210526316
2012,Kirgisistan,61,129,2.1147540983606556
2012,Kolumbien,307,397,1.293159609120521
2012,"Kongo, Demokratische Republik",24,38,1.5833333333333333
2012,"Kongo, Republik",17,28,1.6470588235294117
2012,"Korea, Demokratische Volksrepublik",22,35,1.5909090909090908
2012,"Korea, Republik",223,163,0.7309417040358744
2012,Kosovo,114,148,1.2982456140350878
2012,Kroatien,368,336,0.9130434782608695
2012,Kuwait,63,73,1.1587301587301588
2012,Lettland,75,99,1.32
2012,Libanon,659,752,1.1411229135053111
2012,Libyen,94,47,0.5
2012,Litauen,85,119,1.4
2012,Luxemburg,819,706,0.8620268620268621
2012,Malta,122,92,0.7540983606557377
2012,Marokko,402,344,0.8557213930348259
2012,Mexiko,750,741,0.988
2012,Montenegro (ab 03.06.2006),28,36,1.2857142857142858
2012,Namibia,204,284,1.392156862745098
2012,Neuseeland,1033,755,0.7308809293320426
2012,Nicaragua,55,61,1.1090909090909091
2012,Niederlande,3200,3094,0.966875
2012,Niger,8,16,2.0
2012,Nigeria,192,189,0.984375
2012,Nordmazedonien,66,72,1.0909090909090908
2012,Norwegen,1364,849,0.6224340175953079
2012,Pakistan,376,409,1.0877659574468086
2012,Paraguay,326,396,1.2147239263803682
2012,Peru,268,300,1.1194029850746268
2012,Philippinen,551,533,0.9673321234119783
2012,Polen,6180,7958,1.2877022653721684
2012,Portugal,614,847,1.3794788273615635
2012,Ruanda,45,52,1.1555555555555554
2012,Rumänien,682,810,1.187683284457478
2012,Russische Föderation,2361,2974,1.2596357475645912
2012,Saudi-Arabien,287,234,0.8153310104529616
2012,Schweden,1750,977,0.5582857142857143
2012,Schweiz,20826,11140,0.5349082877172765
2012,Senegal,68,87,1.2794117647058822
2012,Serbien,291,260,0.8934707903780069
2012,Singapur,902,678,0.7516629711751663
2012,Slowakei,173,152,0.8786127167630058
2012,Slowenien,166,90,0.5421686746987951
2012,Somalia,8,9,1.125
2012,Spanien,5997,7773,1.2961480740370186
2012,Syrien,118,828,7.016949152542373
2012,Südafrika,1094,987,0.9021937842778793
2012,Tadschikistan,33,28,0.8484848484848485
2012,Tansania,126,156,1.2380952380952381
2012,Thailand,1540,1257,0.8162337662337662
2012,Tschechien,754,666,0.883289124668435
2012,Tunesien,501,429,0.8562874251497006
2012,Türkei,5459,3227,0.5911339073090309
2012,Uganda,104,90,0.8653846153846154
2012,Ukraine,303,545,1.7986798679867986
2012,Unbekanntes Ausland,0,0,
2012,Ungarn,892,935,1.048206278026906
2012,Ungeklärt / Ohne Angabe,1002,1040,1.0379241516966067
2012,Uruguay,108,100,0.9259259259259259
2012,Usbekistan,22,38,1.7272727272727273
2012,"Venezuela, Bolivarische Republik",137,217,1.583941605839416
2012,Vereinigte Arabische Emirate,1403,1119,0.797576621525303
2012,Vereinigte Staaten,12803,10116,0.7901273139108022
2012,Vereinigtes Königreich,7802,6432,0.8244039989746219
2012,Vietnam,247,252,1.0202429149797572
2012,Zentralafrikanische Republik,4,10,2.5
2012,Zypern,156,180,1.1538461538461537
2012,Ägypten,612,688,1.1241830065359477
2012,Äthiopien,157,150,0.9554140127388535
2012,Österreich,11022,6915,0.6273816004354926
2012,Übriges Afrika,658,815,1.2386018237082066
2012,Übriges Amerika,835,942,1.1281437125748504
2012,Übriges Asien,1167,1066,0.9134532990574121
2012,Übriges Europa,129,111,0.8604651162790697
2012,Übriges Ozeanien,62,65,1.0483870967741935
2013,Afghanistan,213,235,1.1032863849765258
2013,Albanien,62,54,0.8709677419354839
2013,Algerien,159,150,0.9433962264150944
2013,Andorra,4,12,3.0
2013,Angola,30,28,0.9333333333333333
2013,Argentinien,451,444,0.9844789356984479
2013,Armenien,32,37,1.15625
2013,Aserbaidschan,39,24,0.6153846153846154
2013,Australien,3319,2562,0.771919252786984
2013,Belarus,127,135,1.062992125984252
2013,Belgien,2278,2041,0.8959613696224759
2013,"Bolivien, Plurinationaler Staat",198,229,1.1565656565656566
2013,Bosnien und Herzegowina,141,146,1.0354609929078014
2013,Brasilien,1641,1532,0.9335770871419866
2013,Bulgarien,333,373,1.12012012012012
2013,Chile,465,448,0.9634408602150538
2013,China,2802,2662,0.9500356887937188
2013,Costa Rica,137,175,1.2773722627737227
2013,Cote d'Ivoire,19,20,1.0526315789473684
2013,Dänemark,1057,912,0.8628192999053926
2013,Estland,68,63,0.9264705882352942
2013,Finnland,376,257,0.6835106382978723
2013,Frankreich,6327,6051,0.9563774300616406
2013,Georgien,89,62,0.6966292134831461
2013,Ghana,182,239,1.3131868131868132
2013,Griechenland,753,1349,1.7915006640106241
2013,Honduras,34,46,1.3529411764705883
2013,Indien,824,914,1.1092233009708738
2013,Indonesien,420,369,0.8785714285714286
2013,Insgesamt,140282,118425,0.8441924124263983
2013,Irak,1373,787,0.57319737800437
2013,"Iran, Islamische Republik",357,357,1.0
2013,Irland,849,706,0.8315665488810365
2013,Island,92,66,0.717391304347826
2013,Israel,548,540,0.9854014598540146
2013,Italien,2612,3128,1.1975497702909648
2013,Japan,630,479,0.7603174603174603
2013,Jemen,37,22,0.5945945945945946
2013,Jordanien,276,322,1.1666666666666667
2013,Kamerun,77,102,1.3246753246753247
2013,Kanada,2604,1882,0.7227342549923195
2013,Kasachstan,511,1254,2.4540117416829745
2013,Kenia,285,271,0.9508771929824561
2013,Kirgisistan,95,135,1.4210526315789473
2013,Kolumbien,350,389,1.1114285714285714
2013,"Kongo, Demokratische Republik",41,45,1.0975609756097562
2013,"Kongo, Republik",19,9,0.47368421052631576
2013,"Korea, Demokratische Volksrepublik",43,17,0.3953488372093023
2013,"Korea, Republik",258,217,0.8410852713178295
2013,Kosovo,150,156,1.04
2013,Kroatien,455,355,0.7802197802197802
2013,Kuwait,57,66,1.1578947368421053
2013,Lettland,90,103,1.1444444444444444
2013,Libanon,661,835,1.2632375189107412
2013,Libyen,94,66,0.7021276595744681
2013,Litauen,108,119,1.1018518518518519
2013,Luxemburg,872,626,0.7178899082568807
2013,Malta,158,118,0.7468354430379747
2013,Marokko,431,419,0.9721577726218097
2013,Mexiko,859,754,0.8777648428405123
2013,Montenegro (ab 03.06.2006),41,25,0.6097560975609756
2013,Namibia,232,289,1.2456896551724137
2013,Neuseeland,1148,831,0.7238675958188153
2013,Nicaragua,54,75,1.3888888888888888
2013,Niederlande,3193,2980,0.9332915753210147
2013,Niger,10,11,1.1
2013,Nigeria,211,205,0.9715639810426541
2013,Nordmazedonien,66,80,1.2121212121212122
2013,Norwegen,1310,919,0.7015267175572519
2013,Pakistan,342,407,1.1900584795321638
2013,Paraguay,377,350,0.9283819628647215
2013,Peru,312,322,1.0320512820512822
2013,Philippinen,538,581,1.079925650557621
2013,Polen,6616,7900,1.194074969770254
2013,Portugal,708,848,1.1977401129943503
2013,Ruanda,61,52,0.8524590163934426
2013,Rumänien,811,922,1.1368680641183724
2013,Russische Föderation,2212,3211,1.451627486437613
2013,Saudi-Arabien,296,228,0.7702702702702703
2013,Schweden,1720,1139,0.6622093023255814
2013,Schweiz,21435,11849,0.552787497084208
2013,Senegal,42,59,1.4047619047619047
2013,Serbien,237,244,1.029535864978903
2013,Singapur,778,661,0.8496143958868895
2013,Slowakei,190,188,0.9894736842105263
2013,Slowenien,149,117,0.785234899328859
2013,Somalia,32,21,0.65625
2013,Spanien,5975,7608,1.2733054393305439
2013,Syrien,78,312,4.0
2013,Südafrika,1100,1102,1.0018181818181817
2013,Tadschikistan,58,65,1.1206896551724137
2013,Tansania,178,171,0.9606741573033708
2013,Thailand,1716,1372,0.7995337995337995
2013,Tschechien,824,669,0.8118932038834952
2013,Tunesien,526,504,0.9581749049429658
2013,Türkei,6162,3660,0.5939629990262901
2013,Uganda,73,101,1.3835616438356164
2013,Ukraine,353,589,1.6685552407932012
2013,Unbekanntes Ausland,0,0,
2013,Ungarn,1038,925,0.8911368015414258
2013,Ungeklärt / Ohne Angabe,2332,1364,0.5849056603773585
2013,Uruguay,111,90,0.8108108108108109
2013,Usbekistan,31,53,1.7096774193548387
2013,"Venezuela, Bolivarische Republik",110,223,2.0272727272727273
2013,Vereinigte Arabische Emirate,1567,1098,0.7007019783024888
2013,Vereinigte Staaten,13532,10045,0.7423145137451965
2013,Vereinigtes Königreich,8155,6362,0.7801348865726548
2013,Vietnam,270,282,1.0444444444444445
2013,Zentralafrikanische Republik,13,10,0.7692307692307693
2013,Zypern,153,195,1.2745098039215685
2013,Ägypten,583,795,1.3636363636363635
2013,Äthiopien,150,152,1.0133333333333334
2013,Österreich,11222,6869,0.6121012297273213
2013,Übriges Afrika,723,799,1.1051175656984786
2013,Übriges Amerika,991,1146,1.1564076690211906
2013,Übriges Asien,1337,1197,0.8952879581151832
2013,Übriges Europa,139,148,1.064748201438849
2013,Übriges Ozeanien,89,91,1.0224719101123596
2014,Afghanistan,172,270,1.569767441860465
2014,Albanien,46,58,1.2608695652173914
2014,Algerien,166,160,0.963855421686747
2014,Andorra,3,3,1.0
2014,Angola,32,26,0.8125
2014,Argentinien,392,479,1.221938775510204
2014,Armenien,17,50,2.9411764705882355
2014,Aserbaidschan,32,40,1.25
2014,Australien,3519,2689,0.7641375390736005
2014,Belarus,136,157,1.1544117647058822
2014,Belgien,2150,1977,0.9195348837209303
2014,"Bolivien, Plurinationaler Staat",197,262,1.3299492385786802
2014,Bosnien und Herzegowina,144,113,0.7847222222222222
2014,Brasilien,1538,1620,1.0533159947984396
2014,Bulgarien,401,415,1.0349127182044888
2014,Chile,479,518,1.081419624217119
2014,China,2859,2832,0.9905561385099685
2014,Costa Rica,191,180,0.9424083769633508
2014,Cote d'Ivoire,28,34,1.2142857142857142
2014,Dänemark,1249,855,0.6845476381104884
2014,Estland,78,64,0.8205128205128205
2014,Finnland,321,221,0.6884735202492211
2014,Frankreich,6357,6000,0.9438414346389806
2014,Georgien,68,79,1.161764705882353
2014,Ghana,185,279,1.508108108108108
2014,Griechenland,858,1085,1.2645687645687647
2014,Honduras,33,39,1.1818181818181819
2014,Indien,828,842,1.0169082125603865
2014,Indonesien,439,408,0.929384965831435
2014,Insgesamt,148636,122195,0.8221090449150946
2014,Irak,1262,1432,1.1347068145800316
2014,"Iran, Islamische Republik",380,340,0.8947368421052632
2014,Irland,937,723,0.7716115261472786
2014,Island,97,59,0.6082474226804123
2014,Israel,537,658,1.2253258845437616
2014,Italien,2472,2973,1.2026699029126213
2014,Japan,701,497,0.7089871611982882
2014,Jemen,6,26,4.333333333333333
2014,Jordanien,271,341,1.2583025830258303
2014,Kamerun,92,125,1.358695652173913
2014,Kanada,2530,1887,0.7458498023715415
2014,Kasachstan,384,2200,5.729166666666667
2014,Kenia,230,321,1.3956521739130434
2014,Kirgisistan,74,162,2.189189189189189
2014,Kolumbien,374,414,1.106951871657754
2014,"Kongo, Demokratische Republik",26,41,1.5769230769230769
2014,"Kongo, Republik",16,21,1.3125
2014,"Korea, Demokratische Volksrepublik",33,32,0.9696969696969697
2014,"Korea, Republik",265,195,0.7358490566037735
2014,Kosovo,159,183,1.150943396226415
2014,Kroatien,467,397,0.8501070663811563
2014,Kuwait,72,52,0.7222222222222222
2014,Lettland,94,89,0.9468085106382979
2014,Libanon,640,746,1.165625
2014,Libyen,40,127,3.175
2014,Litauen,121,120,0.9917355371900827
2014,Luxemburg,848,653,0.7700471698113207
2014,Malta,175,113,0.6457142857142857
2014,Marokko,543,448,0.8250460405156538
2014,Mexiko,899,842,0.9365962180200222
2014,Montenegro (ab 03.06.2006),35,35,1.0
2014,Namibia,202,270,1.3366336633663367
2014,Neuseeland,1254,855,0.6818181818181818
2014,Nicaragua,83,70,0.8433734939759037
2014,Niederlande,3418,2873,0.8405500292568754
2014,Niger,8,9,1.125
2014,Nigeria,155,230,1.4838709677419355
2014,Nordmazedonien,79,77,0.9746835443037974
2014,Norwegen,1298,865,0.6664098613251156
2014,Pakistan,417,504,1.20863309352518
2014,Paraguay,319,354,1.109717868338558
2014,Peru,348,378,1.0862068965517242
2014,Philippinen,555,576,1.037837837837838
2014,Polen,6254,6982,1.116405500479693
2014,Portugal,803,806,1.00373599003736
2014,Ruanda,36,54,1.5
2014,Rumänien,838,930,1.1097852028639619
2014,Russische Föderation,2300,4219,1.8343478260869566
2014,Saudi-Arabien,405,338,0.8345679012345679
2014,Schweden,1811,1015,0.560463832136941
2014,Schweiz,19930,12024,0.6033115905669845
2014,Senegal,73,84,1.1506849315068493
2014,Serbien,255,253,0.9921568627450981
2014,Singapur,714,711,0.9957983193277311
2014,Slowakei,167,152,0.9101796407185628
2014,Slowenien,157,119,0.7579617834394905
2014,Somalia,12,19,1.5833333333333333
2014,Spanien,6155,6715,1.0909829406986191
2014,Syrien,56,247,4.410714285714286
2014,Südafrika,1071,1144,1.0681605975723623
2014,Tadschikistan,30,48,1.6
2014,Tansania,129,173,1.3410852713178294
2014,Thailand,1847,1450,0.7850568489442339
2014,Tschechien,899,731,0.8131256952169077
2014,Tunesien,556,519,0.9334532374100719
2014,Türkei,6793,4303,0.6334461946121007
2014,Uganda,97,127,1.309278350515464
2014,Ukraine,290,990,3.413793103448276
2014,Unbekanntes Ausland,10032,2087,0.20803429027113238
2014,Ungarn,1093,841,0.7694419030192132
2014,Ungeklärt / Ohne Angabe,71,216,3.0422535211267605
2014,Uruguay,111,75,0.6756756756756757
2014,Usbekistan,21,54,2.5714285714285716
2014,"Venezuela, Bolivarische Republik",104,296,2.8461538461538463
2014,Vereinigte Arabische Emirate,1586,1240,0.7818411097099621
2014,Vereinigte Staaten,14240,10357,0.727317415730337
2014,Vereinigtes Königreich,8707,5903,0.677960261858275
2014,Vietnam,244,340,1.3934426229508197
2014,Zentralafrikanische Republik,14,16,1.1428571428571428
2014,Zypern,150,169,1.1266666666666667
2014,Ägypten,572,677,1.1835664335664335
2014,Äthiopien,139,164,1.1798561151079137
2014,Österreich,10789,7009,0.6496431550653443
2014,Übriges Afrika,712,938,1.3174157303370786
2014,Übriges Amerika,963,1052,1.0924195223260644
2014,Übriges Asien,1387,1300,0.9372746935832732
2014,Übriges Europa,117,156,1.3333333333333333
2014,Übriges Ozeanien,72,84,1.1666666666666667
2015,Afghanistan,159,317,1.9937106918238994
2015,Albanien,47,94,2.0
2015,Algerien,158,182,1.1518987341772151
2015,Andorra,4,12,3.0
2015,Angola,37,46,1.2432432432432432
2015,Argentinien,418,477,1.1411483253588517
2015,Armenien,17,70,4.117647058823529
2015,Aserbaidschan,39,46,1.1794871794871795
2015,Australien,3523,2621,0.7439682089128583
2015,Belarus,159,196,1.2327044025157232
2015,Belgien,2123,1871,0.8813000471031559
2015,"Bolivien, Plurinationaler Staat",180,238,1.3222222222222222
2015,Bosnien und Herzegowina,135,136,1.0074074074074073
2015,Brasilien,1338,1925,1.4387144992526157
2015,Bulgarien,331,353,1.066465256797583
2015,Chile,495,621,1.2545454545454546
2015,China,2729,2991,1.0960058629534628
2015,Costa Rica,192,185,0.9635416666666666
2015,Cote d'Ivoire,27,30,1.1111111111111112
2015,Dänemark,1254,736,0.5869218500797448
2015,Estland,75,77,1.0266666666666666
2015,Finnland,339,281,0.8289085545722714
2015,Frankreich,5863,5658,0.965034965034965
2015,Georgien,63,83,1.3174603174603174
2015,Ghana,159,239,1.5031446540880504
2015,Griechenland,741,966,1.3036437246963564
2015,Honduras,33,51,1.5454545454545454
2015,Indien,761,829,1.0893561103810776
2015,Indonesien,355,405,1.1408450704225352
2015,Insgesamt,138273,120713,0.8730048527188967
2015,Irak,1033,1418,1.37270087124879
2015,"Iran, Islamische Republik",334,416,1.2455089820359282
2015,Irland,1017,705,0.6932153392330384
2015,Island,98,58,0.5918367346938775
2015,Israel,539,625,1.1595547309833023
2015,Italien,2297,2600,1.1319111885067479
2015,Japan,684,532,0.7777777777777778
2015,Jemen,3,62,20.666666666666668
2015,Jordanien,269,320,1.1895910780669146
2015,Kamerun,80,104,1.3
2015,Kanada,2200,1846,0.8390909090909091
2015,Kasachstan,333,2209,6.633633633633633
2015,Kenia,236,296,1.2542372881355932
2015,Kirgisistan,69,192,2.782608695652174
2015,Kolumbien,374,477,1.2754010695187166
2015,"Kongo, Demokratische Republik",41,44,1.0731707317073171
2015,"Kongo, Republik",11,19,1.7272727272727273
2015,"Korea, Demokratische Volksrepublik",32,18,0.5625
2015,"Korea, Republik",219,225,1.0273972602739727
2015,Kosovo,135,175,1.2962962962962963
2015,Kroatien,446,406,0.9103139013452914
2015,Kuwait,64,58,0.90625
2015,Lettland,84,87,1.0357142857142858
2015,Libanon,650,731,1.1246153846153846
2015,Libyen,19,33,1.736842105263158
2015,Litauen,111,103,0.9279279279279279
2015,Luxemburg,734,635,0.8651226158038147
2015,Malta,194,150,0.7731958762886598
2015,Marokko,466,487,1.0450643776824033
2015,Mexiko,915,927,1.0131147540983607
2015,Montenegro (ab 03.06.2006),33,46,1.393939393939394
2015,Namibia,193,262,1.3575129533678756
2015,Neuseeland,1284,950,0.7398753894080997
2015,Nicaragua,53,66,1.2452830188679245
2015,Niederlande,3384,2816,0.8321513002364066
2015,Niger,21,13,0.6190476190476191
2015,Nigeria,158,222,1.4050632911392404
2015,Nordmazedonien,65,99,1.523076923076923
2015,Norwegen,1168,864,0.7397260273972602
2015,Pakistan,307,454,1.478827361563518
2015,Paraguay,328,346,1.0548780487804879
2015,Peru,331,362,1.093655589123867
2015,Philippinen,538,645,1.1988847583643123
2015,Polen,5536,5898,1.0653901734104045
2015,Portugal,868,782,0.9009216589861752
2015,Ruanda,38,45,1.1842105263157894
2015,Rumänien,829,855,1.031363088057901
2015,Russische Föderation,2341,4583,1.9577103801794105
2015,Saudi-Arabien,295,269,0.911864406779661
2015,Schweden,1771,1060,0.598531902879729
2015,Schweiz,18266,12064,0.6604620606591481
2015,Senegal,33,51,1.5454545454545454
2015,Serbien,233,259,1.111587982832618
2015,Singapur,747,735,0.9839357429718876
2015,Slowakei,155,116,0.7483870967741936
2015,Slowenien,132,78,0.5909090909090909
2015,Somalia,8,11,1.375
2015,Spanien,6216,6088,0.9794079794079794
2015,Syrien,74,493,6.662162162162162
