year,dimension_type,dimension_value,direction,value
2019,country,Belgien,immigration,1793.0
2019,country,"Bolivien, Plurinationaler Staat",emigration,169.0
2019,country,"Bolivien, Plurinationaler Staat",immigration,269.0
2019,country,Bosnien und Herzegowina,emigration,133.0
2019,country,Bosnien und Herzegowina,immigration,127.0
2019,country,Brasilien,emigration,1081.0
2019,country,Brasilien,immigration,1702.0
2019,country,Bulgarien,emigration,563.0
2019,country,Bulgarien,immigration,326.0
2019,country,Chile,emigration,420.0
2019,country,Chile,immigration,696.0
2019,country,China,emigration,1992.0
2019,country,China,immigration,2592.0
2019,country,Costa Rica,emigration,172.0
2019,country,Costa Rica,immigration,212.0
2019,country,Cote d'Ivoire,emigration,36.0
2019,country,Cote d'Ivoire,immigration,39.0
2019,country,Dänemark,emigration,1563.0
2019,country,Dänemark,immigration,768.0
2019,country,Estland,emigration,105.0
2019,country,Estland,immigration,60.0
2019,country,Finnland,emigration,377.0
2019,country,Finnland,immigration,241.0
2019,country,Frankreich,emigration,5682.0
2019,country,Frankreich,immigration,5016.0
2019,country,Georgien,emigration,80.0
2019,country,Georgien,immigration,110.0
2019,country,Ghana,emigration,125.0
2019,country,Ghana,immigration,225.0
2019,country,Griechenland,emigration,923.0
2019,country,Griechenland,immigration,742.0
2019,country,Honduras,emigration,16.0
2019,country,Honduras,immigration,33.0
2019,country,Indien,emigration,587.0
2019,country,Indien,immigration,683.0
2019,country,Indonesien,emigration,419.0
2019,country,Indonesien,immigration,449.0
2019,country,Irak,emigration,662.0
2019,country,Irak,immigration,742.0
2019,country,"Iran, Islamische Republik",emigration,247.0
2019,country,"Iran, Islamische Republik",immigration,369.0
2019,country,Irland,emigration,957.0
2019,country,Irland,immigration,701.0
2019,country,Island,emigration,92.0
2019,country,Island,immigration,75.0
2019,country,Israel,emigration,522.0
2019,country,Israel,immigration,508.0
2019,country,Italien,emigration,2452.0
2019,country,Italien,immigration,1999.0
2019,country,Japan,emigration,823.0
2019,country,Japan,immigration,696.0
2019,country,Jemen,emigration,19.0
2019,country,Jemen,immigration,17.0
2019,country,Jordanien,emigration,244.0
2019,country,Jordanien,immigration,336.0
2019,country,Kamerun,emigration,95.0
2019,country,Kamerun,immigration,136.0
2019,country,Kanada,emigration,2297.0
2019,country,Kanada,immigration,1776.0
2019,country,Kasachstan,emigration,336.0
2019,country,Kasachstan,immigration,2465.0
2019,country,Kenia,emigration,275.0
2019,country,Kenia,immigration,336.0
2019,country,Kirgisistan,emigration,72.0
2019,country,Kirgisistan,immigration,182.0
2019,country,Kolumbien,emigration,437.0
2019,country,Kolumbien,immigration,598.0
2019,country,"Kongo, Demokratische Republik",emigration,25.0
2019,country,"Kongo, Demokratische Republik",immigration,38.0
2019,country,"Kongo, Republik",emigration,8.0
2019,country,"Kongo, Republik",immigration,17.0
2019,country,"Korea, Demokratische Volksrepublik",emigration,26.0
2019,country,"Korea, Demokratische Volksrepublik",immigration,13.0
2019,country,"Korea, Republik",emigration,211.0
2019,country,"Korea, Republik",immigration,249.0
2019,country,Kosovo,emigration,148.0
2019,country,Kosovo,immigration,159.0
2019,country,Kroatien,emigration,433.0
2019,country,Kroatien,immigration,299.0
2019,country,Kuwait,emigration,50.0
2019,country,Kuwait,immigration,77.0
2019,country,Lettland,emigration,211.0
2019,country,Lettland,immigration,108.0
2019,country,Libanon,emigration,581.0
2019,country,Libanon,immigration,814.0
2019,country,Libyen,emigration,43.0
2019,country,Libyen,immigration,38.0
2019,country,Litauen,emigration,113.0
2019,country,Litauen,immigration,89.0
2019,country,Luxemburg,emigration,729.0
2019,country,Luxemburg,immigration,546.0
2019,country,Malta,emigration,200.0
2019,country,Malta,immigration,234.0
2019,country,Marokko,emigration,354.0
2019,country,Marokko,immigration,507.0
2019,country,Mexiko,emigration,785.0
2019,country,Mexiko,immigration,1293.0
2019,country,Montenegro (ab 03.06.2006),emigration,41.0
2019,country,Montenegro (ab 03.06.2006),immigration,43.0
2019,country,Namibia,emigration,201.0
2019,country,Namibia,immigration,334.0
2019,country,Neuseeland,emigration,1108.0
2019,country,Neuseeland,immigration,990.0
2019,country,Nicaragua,emigration,48.0
2019,country,Nicaragua,immigration,66.0
2019,country,Niederlande,emigration,3918.0
2019,country,Niederlande,immigration,2693.0
2019,country,Niger,emigration,17.0
2019,country,Niger,immigration,17.0
2019,country,Nigeria,emigration,126.0
2019,country,Nigeria,immigration,158.0
2019,country,Nordmazedonien,emigration,66.0
2019,country,Nordmazedonien,immigration,78.0
2019,country,Norwegen,emigration,1073.0
2019,country,Norwegen,immigration,756.0
2019,country,Pakistan,emigration,346.0
2019,country,Pakistan,immigration,410.0
2019,country,Paraguay,emigration,409.0
2019,country,Paraguay,immigration,384.0
2019,country,Peru,emigration,287.0
2019,country,Peru,immigration,479.0
2019,country,Philippinen,emigration,528.0
2019,country,Philippinen,immigration,610.0
2019,country,Polen,emigration,5188.0
2019,country,Polen,immigration,2946.0
2019,country,Portugal,emigration,1546.0
2019,country,Portugal,immigration,1085.0
2019,country,Ruanda,emigration,18.0
2019,country,Ruanda,immigration,49.0
2019,country,Rumänien,emigration,965.0
2019,country,Rumänien,immigration,675.0
2019,country,Russische Föderation,emigration,2019.0
2019,country,Russische Föderation,immigration,4903.0
2019,country,Saudi-Arabien,emigration,205.0
2019,country,Saudi-Arabien,immigration,216.0
2019,country,Schweden,emigration,1882.0
2019,country,Schweden,immigration,972.0
2019,country,Schweiz,emigration,16340.0
2019,country,Schweiz,immigration,10523.0
2019,country,Senegal,emigration,66.0
2019,country,Senegal,immigration,57.0
2019,country,Serbien,emigration,212.0
2019,country,Serbien,immigration,289.0
2019,country,Singapur,emigration,642.0
2019,country,Singapur,immigration,693.0
2019,country,Slowakei,emigration,154.0
2019,country,Slowakei,immigration,93.0
2019,country,Slowenien,emigration,114.0
2019,country,Slowenien,immigration,62.0
2019,country,Somalia,emigration,12.0
2019,country,Somalia,immigration,25.0
2019,country,Spanien,emigration,6479.0
2019,country,Spanien,immigration,5437.0
2019,country,Syrien,emigration,55.0
2019,country,Syrien,immigration,89.0
2019,country,Südafrika,emigration,712.0
2019,country,Südafrika,immigration,1281.0
2019,country,Tadschikistan,emigration,14.0
2019,country,Tadschikistan,immigration,18.0
2019,country,Tansania,emigration,80.0
2019,country,Tansania,immigration,131.0
2019,country,Thailand,emigration,1711.0
2019,country,Thailand,immigration,1708.0
2019,country,Tschechien,emigration,856.0
2019,country,Tschechien,immigration,649.0
2019,country,Tunesien,emigration,310.0
2019,country,Tunesien,immigration,425.0
2019,country,Türkei,emigration,5765.0
2019,country,Türkei,immigration,5620.0
2019,country,Uganda,emigration,79.0
2019,country,Uganda,immigration,116.0
2019,country,Ukraine,emigration,357.0
2019,country,Ukraine,immigration,963.0
2019,country,Unbekanntes Ausland,emigration,1851.0
2019,country,Unbekanntes Ausland,immigration,1528.0
2019,country,Ungarn,emigration,1377.0
2019,country,Ungarn,immigration,683.0
2019,country,Ungeklärt / Ohne Angabe,emigration,145345.0
2019,country,Ungeklärt / Ohne Angabe,immigration,99875.0
2019,country,Uruguay,emigration,78.0
2019,country,Uruguay,immigration,102.0
2019,country,Usbekistan,emigration,19.0
2019,country,Usbekistan,immigration,64.0
2019,country,"Venezuela, Bolivarische Republik",emigration,67.0
2019,country,"Venezuela, Bolivarische Republik",immigration,298.0
2019,country,Vereinigte Arabische Emirate,emigration,996.0
2019,country,Vereinigte Arabische Emirate,immigration,1309.0
2019,country,Vereinigte Staaten,emigration,9782.0
2019,country,Vereinigte Staaten,immigration,9498.0
2019,country,Vereinigtes Königreich,emigration,6766.0
2019,country,Vereinigtes Königreich,immigration,6385.0
2019,country,Vietnam,emigration,342.0
2019,country,Vietnam,immigration,354.0
2019,country,Zentralafrikanische Republik,emigration,18.0
2019,country,Zentralafrikanische Republik,immigration,17.0
2019,country,Zypern,emigration,378.0
2019,country,Zypern,immigration,163.0
2019,country,Ägypten,emigration,450.0
2019,country,Ägypten,immigration,606.0
2019,country,Äthiopien,emigration,126.0
2019,country,Äthiopien,immigration,172.0
2019,country,Österreich,emigration,11904.0
2019,country,Österreich,immigration,6631.0
2019,country,Übriges Afrika,emigration,590.0
2019,country,Übriges Afrika,immigration,787.0
2019,country,Übriges Amerika,emigration,808.0
2019,country,Übriges Amerika,immigration,1032.0
2019,country,Übriges Asien,emigration,1228.0
2019,country,Übriges Asien,immigration,1310.0
2019,country,Übriges Europa,emigration,142.0
2019,country,Übriges Europa,immigration,152.0
2019,country,Übriges Ozeanien,emigration,49.0
2019,country,Übriges Ozeanien,immigration,92.0
2020,country,Afghanistan,emigration,55.0
2020,country,Afghanistan,immigration,111.0
2020,country,Albanien,emigration,48.0
2020,country,Albanien,immigration,60.0
2020,country,Algerien,emigration,45.0
2020,country,Algerien,immigration,156.0
2020,country,Andorra,emigration,5.0
2020,country,Andorra,immigration,11.0
2020,country,Angola,emigration,17.0
2020,country,Angola,immigration,23.0
2020,country,Argentinien,emigration,159.0
2020,country,Argentinien,immigration,460.0
2020,country,Armenien,emigration,26.0
2020,country,Armenien,immigration,32.0
2020,country,Aserbaidschan,emigration,23.0
2020,country,Aserbaidschan,immigration,43.0
2020,country,Australien,emigration,1599.0
2020,country,Australien,immigration,2019.0
2020,country,Belarus,emigration,96.0
2020,country,Belarus,immigration,198.0
2020,country,Belgien,emigration,1854.0
2020,country,Belgien,immigration,1677.0
2020,country,"Bolivien, Plurinationaler Staat",emigration,126.0
2020,country,"Bolivien, Plurinationaler Staat",immigration,250.0
2020,country,Bosnien und Herzegowina,emigration,136.0
2020,country,Bosnien und Herzegowina,immigration,101.0
2020,country,Brasilien,emigration,790.0
2020,country,Brasilien,immigration,1295.0
2020,country,Bulgarien,emigration,587.0
2020,country,Bulgarien,immigration,334.0
2020,country,Chile,emigration,220.0
2020,country,Chile,immigration,589.0
2020,country,China,emigration,987.0
2020,country,China,immigration,2417.0
2020,country,Costa Rica,emigration,132.0
2020,country,Costa Rica,immigration,169.0
2020,country,Cote d'Ivoire,emigration,17.0
2020,country,Cote d'Ivoire,immigration,27.0
2020,country,Dänemark,emigration,1479.0
2020,country,Dänemark,immigration,785.0
2020,country,Estland,emigration,92.0
2020,country,Estland,immigration,53.0
2020,country,Finnland,emigration,407.0
2020,country,Finnland,immigration,199.0
2020,country,Frankreich,emigration,4741.0
2020,country,Frankreich,immigration,4673.0
2020,country,Georgien,emigration,81.0
2020,country,Georgien,immigration,80.0
2020,country,Ghana,emigration,106.0
2020,country,Ghana,immigration,170.0
2020,country,Griechenland,emigration,858.0
2020,country,Griechenland,immigration,607.0
2020,country,Honduras,emigration,9.0
2020,country,Honduras,immigration,26.0
2020,country,Indien,emigration,274.0
2020,country,Indien,immigration,628.0
2020,country,Indonesien,emigration,222.0
2020,country,Indonesien,immigration,385.0
2020,country,Irak,emigration,425.0
2020,country,Irak,immigration,576.0
2020,country,"Iran, Islamische Republik",emigration,170.0
2020,country,"Iran, Islamische Republik",immigration,272.0
2020,country,Irland,emigration,711.0
2020,country,Irland,immigration,664.0
2020,country,Island,emigration,95.0
2020,country,Island,immigration,65.0
2020,country,Israel,emigration,296.0
2020,country,Israel,immigration,405.0
2020,country,Italien,emigration,2030.0
2020,country,Italien,immigration,1830.0
2020,country,Japan,emigration,464.0
2020,country,Japan,immigration,600.0
2020,country,Jordanien,emigration,109.0
2020,country,Jordanien,immigration,240.0
2020,country,Kamerun,emigration,83.0
2020,country,Kamerun,immigration,78.0
2020,country,Kanada,emigration,1449.0
2020,country,Kanada,immigration,1517.0
2020,country,Kasachstan,emigration,157.0
2020,country,Kasachstan,immigration,1867.0
2020,country,Kenia,emigration,182.0
2020,country,Kenia,immigration,294.0
2020,country,Kirgisistan,emigration,38.0
2020,country,Kirgisistan,immigration,104.0
2020,country,Kolumbien,emigration,278.0
2020,country,Kolumbien,immigration,486.0
2020,country,"Kongo, Demokratische Republik",emigration,13.0
2020,country,"Kongo, Demokratische Republik",immigration,27.0
2020,country,"Korea, Demokratische Volksrepublik",emigration,22.0
2020,country,"Korea, Demokratische Volksrepublik",immigration,11.0
2020,country,"Korea, Republik",emigration,217.0
2020,country,"Korea, Republik",immigration,206.0
2020,country,Kosovo,emigration,76.0
2020,country,Kosovo,immigration,163.0
2020,country,Kroatien,emigration,411.0
2020,country,Kroatien,immigration,245.0
2020,country,Kuwait,emigration,13.0
2020,country,Kuwait,immigration,65.0
2020,country,Lettland,emigration,140.0
2020,country,Lettland,immigration,99.0
2020,country,Libanon,emigration,330.0
2020,country,Libanon,immigration,1057.0
2020,country,Libyen,emigration,36.0
2020,country,Libyen,immigration,25.0
2020,country,Litauen,emigration,89.0
2020,country,Litauen,immigration,76.0
2020,country,Luxemburg,emigration,673.0
2020,country,Luxemburg,immigration,631.0
2020,country,Malta,emigration,176.0
2020,country,Malta,immigration,202.0
2020,country,Marokko,emigration,238.0
2020,country,Marokko,immigration,424.0
2020,country,Mexiko,emigration,527.0
2020,country,Mexiko,immigration,1100.0
2020,country,Montenegro (ab 03.06.2006),emigration,25.0
2020,country,Montenegro (ab 03.06.2006),immigration,32.0
2020,country,Namibia,emigration,111.0
2020,country,Namibia,immigration,303.0
2020,country,Neuseeland,emigration,592.0
2020,country,Neuseeland,immigration,793.0
2020,country,Nicaragua,emigration,17.0
2020,country,Nicaragua,immigration,42.0
2020,country,Niederlande,emigration,3411.0
2020,country,Niederlande,immigration,2706.0
2020,country,Niger,emigration,18.0
2020,country,Niger,immigration,15.0
2020,country,Nigeria,emigration,80.0
2020,country,Nigeria,immigration,155.0
2020,country,Nordmazedonien,emigration,43.0
2020,country,Nordmazedonien,immigration,58.0
2020,country,Norwegen,emigration,923.0
2020,country,Norwegen,immigration,694.0
2020,country,Pakistan,emigration,199.0
2020,country,Pakistan,immigration,335.0
2020,country,Paraguay,emigration,352.0
2020,country,Paraguay,immigration,270.0
2020,country,Peru,emigration,158.0
2020,country,Peru,immigration,389.0
2020,country,Philippinen,emigration,259.0
2020,country,Philippinen,immigration,542.0
2020,country,Polen,emigration,3934.0
2020,country,Polen,immigration,2276.0
2020,country,Portugal,emigration,1461.0
2020,country,Portugal,immigration,986.0
2020,country,Ruanda,emigration,34.0
2020,country,Ruanda,immigration,27.0
2020,country,Rumänien,emigration,826.0
2020,country,Rumänien,immigration,628.0
2020,country,Russische Föderation,emigration,1475.0
2020,country,Russische Föderation,immigration,3194.0
2020,country,Saudi-Arabien,emigration,130.0
2020,country,Saudi-Arabien,immigration,200.0
2020,country,Schweden,emigration,1804.0
2020,country,Schweden,immigration,972.0
2020,country,Schweiz,emigration,14638.0
2020,country,Schweiz,immigration,9726.0
2020,country,Senegal,emigration,43.0
2020,country,Senegal,immigration,75.0
2020,country,Serbien,emigration,168.0
2020,country,Serbien,immigration,183.0
2020,country,Singapur,emigration,394.0
2020,country,Singapur,immigration,689.0
2020,country,Slowakei,emigration,165.0
2020,country,Slowakei,immigration,108.0
2020,country,Slowenien,emigration,109.0
2020,country,Slowenien,immigration,62.0
2020,country,Somalia,emigration,12.0
2020,country,Somalia,immigration,12.0
2020,country,Spanien,emigration,4631.0
2020,country,Spanien,immigration,5206.0
2020,country,Syrien,emigration,43.0
2020,country,Syrien,immigration,78.0
2020,country,Südafrika,emigration,364.0
2020,country,Südafrika,immigration,1088.0
2020,country,Tadschikistan,emigration,15.0
2020,country,Tadschikistan,immigration,27.0
2020,country,Tansania,emigration,69.0
2020,country,Tansania,immigration,129.0
2020,country,Thailand,emigration,786.0
2020,country,Thailand,immigration,1317.0
2020,country,Tschechien,emigration,718.0
2020,country,Tschechien,immigration,596.0
2020,country,Tunesien,emigration,248.0
2020,country,Tunesien,immigration,328.0
2020,country,Türkei,emigration,4622.0
2020,country,Türkei,immigration,4462.0
2020,country,Uganda,emigration,67.0
2020,country,Uganda,immigration,88.0
2020,country,Ukraine,emigration,240.0
2020,country,Ukraine,immigration,677.0
2020,country,Unbekanntes Ausland,emigration,1260.0
2020,country,Unbekanntes Ausland,immigration,1148.0
2020,country,Ungarn,emigration,1131.0
2020,country,Ungarn,immigration,611.0
2020,country,Ungeklärt / Ohne Angabe,emigration,124472.0
2020,country,Ungeklärt / Ohne Angabe,immigration,92247.0
2020,country,Uruguay,emigration,68.0
2020,country,Uruguay,immigration,96.0
2020,country,Usbekistan,emigration,11.0
2020,country,Usbekistan,immigration,37.0
2020,country,"Venezuela, Bolivarische Republik",emigration,44.0
2020,country,"Venezuela, Bolivarische Republik",immigration,124.0
2020,country,Vereinigte Arabische Emirate,emigration,743.0
2020,country,Vereinigte Arabische Emirate,immigration,1267.0
2020,country,Vereinigte Staaten,emigration,5917.0
2020,country,Vereinigte Staaten,immigration,9073.0
2020,country,Vereinigtes Königreich,emigration,5109.0
2020,country,Vereinigtes Königreich,immigration,6068.0
2020,country,Vietnam,emigration,195.0
2020,country,Vietnam,immigration,364.0
2020,country,Zentralafrikanische Republik,emigration,12.0
2020,country,Zentralafrikanische Republik,immigration,20.0
2020,country,Zypern,emigration,437.0
2020,country,Zypern,immigration,194.0
2020,country,Ägypten,emigration,407.0
2020,country,Ägypten,immigration,579.0
2020,country,Äthiopien,emigration,86.0
2020,country,Äthiopien,immigration,176.0
2020,country,Österreich,emigration,10743.0
2020,country,Österreich,immigration,6334.0
2020,country,Übriges Afrika,emigration,429.0
2020,country,Übriges Afrika,immigration,716.0
2020,country,Übriges Amerika,emigration,548.0
2020,country,Übriges Amerika,immigration,866.0
2020,country,Übriges Asien,emigration,665.0
2020,country,Übriges Asien,immigration,1415.0
2020,country,Übriges Europa,emigration,101.0
2020,country,Übriges Europa,immigration,95.0
2020,country,Übriges Ozeanien,emigration,35.0
2020,country,Übriges Ozeanien,immigration,61.0
2021,country,Afghanistan,emigration,59.0
2021,country,Afghanistan,immigration,168.0
2021,country,Albanien,emigration,59.0
2021,country,Albanien,immigration,55.0
2021,country,Algerien,emigration,126.0
2021,country,Algerien,immigration,152.0
2021,country,Andorra,emigration,19.0
2021,country,Andorra,immigration,7.0
2021,country,Angola,emigration,24.0
2021,country,Angola,immigration,29.0
2021,country,Argentinien,emigration,254.0
2021,country,Argentinien,immigration,565.0
2021,country,Armenien,emigration,30.0
2021,country,Armenien,immigration,42.0
2021,country,Aserbaidschan,emigration,29.0
2021,country,Aserbaidschan,immigration,42.0
2021,country,Australien,emigration,1182.0
2021,country,Australien,immigration,1085.0
2021,country,Belarus,emigration,178.0
2021,country,Belarus,immigration,159.0
2021,country,Belgien,emigration,1925.0
2021,country,Belgien,immigration,1746.0
2021,country,"Bolivien, Plurinationaler Staat",emigration,266.0
2021,country,"Bolivien, Plurinationaler Staat",immigration,228.0
2021,country,Bosnien und Herzegowina,emigration,197.0
2021,country,Bosnien und Herzegowina,immigration,104.0
2021,country,Brasilien,emigration,923.0
2021,country,Brasilien,immigration,1090.0
2021,country,Bulgarien,emigration,961.0
2021,country,Bulgarien,immigration,296.0
2021,country,Chile,emigration,264.0
2021,country,Chile,immigration,540.0
2021,country,China,emigration,1143.0
2021,country,China,immigration,1565.0
2021,country,Costa Rica,emigration,418.0
2021,country,Costa Rica,immigration,144.0
2021,country,Cote d'Ivoire,emigration,15.0
2021,country,Cote d'Ivoire,immigration,28.0
2021,country,Dänemark,emigration,2132.0
2021,country,Dänemark,immigration,720.0
2021,country,Estland,emigration,135.0
2021,country,Estland,immigration,52.0
2021,country,Finnland,emigration,474.0
2021,country,Finnland,immigration,208.0
2021,country,Frankreich,emigration,5415.0
2021,country,Frankreich,immigration,4292.0
2021,country,Georgien,emigration,212.0
2021,country,Georgien,immigration,78.0
2021,country,Ghana,emigration,127.0
2021,country,Ghana,immigration,167.0
2021,country,Griechenland,emigration,1129.0
2021,country,Griechenland,immigration,552.0
2021,country,Honduras,emigration,8.0
2021,country,Honduras,immigration,38.0
2021,country,Indien,emigration,407.0
2021,country,Indien,immigration,360.0
2021,country,Indonesien,emigration,361.0
2021,country,Indonesien,immigration,240.0
2021,country,Irak,emigration,502.0
2021,country,Irak,immigration,628.0
2021,country,"Iran, Islamische Republik",emigration,187.0
2021,country,"Iran, Islamische Republik",immigration,254.0
2021,country,Irland,emigration,855.0
2021,country,Irland,immigration,693.0
2021,country,Island,emigration,92.0
2021,country,Island,immigration,56.0
2021,country,Israel,emigration,451.0
2021,country,Israel,immigration,439.0
2021,country,Italien,emigration,2688.0
2021,country,Italien,immigration,1661.0
2021,country,Japan,emigration,341.0
2021,country,Japan,immigration,502.0
2021,country,Jemen,emigration,11.0
2021,country,Jemen,immigration,5.0
2021,country,Jordanien,emigration,226.0
2021,country,Jordanien,immigration,216.0
2021,country,Kamerun,emigration,91.0
2021,country,Kamerun,immigration,82.0
2021,country,Kanada,emigration,1579.0
2021,country,Kanada,immigration,1242.0
2021,country,Kasachstan,emigration,299.0
2021,country,Kasachstan,immigration,2867.0
2021,country,Kenia,emigration,266.0
2021,country,Kenia,immigration,209.0
2021,country,Kirgisistan,emigration,80.0
2021,country,Kirgisistan,immigration,197.0
2021,country,Kolumbien,emigration,309.0
2021,country,Kolumbien,immigration,409.0
2021,country,"Kongo, Demokratische Republik",emigration,37.0
2021,country,"Kongo, Demokratische Republik",immigration,32.0
2021,country,"Kongo, Republik",emigration,4.0
2021,country,"Kongo, Republik",immigration,4.0
2021,country,"Korea, Demokratische Volksrepublik",emigration,15.0
2021,country,"Korea, Demokratische Volksrepublik",immigration,14.0
2021,country,"Korea, Republik",emigration,249.0
2021,country,"Korea, Republik",immigration,208.0
2021,country,Kosovo,emigration,155.0
2021,country,Kosovo,immigration,117.0
2021,country,Kroatien,emigration,759.0
2021,country,Kroatien,immigration,250.0
2021,country,Kuwait,emigration,20.0
2021,country,Kuwait,immigration,30.0
2021,country,Lettland,emigration,124.0
2021,country,Lettland,immigration,111.0
2021,country,Libanon,emigration,361.0
2021,country,Libanon,immigration,792.0
2021,country,Libyen,emigration,88.0
2021,country,Libyen,immigration,25.0
2021,country,Litauen,emigration,123.0
2021,country,Litauen,immigration,72.0
2021,country,Luxemburg,emigration,618.0
2021,country,Luxemburg,immigration,585.0
2021,country,Malta,emigration,219.0
2021,country,Malta,immigration,141.0
2021,country,Marokko,emigration,342.0
2021,country,Marokko,immigration,367.0
2021,country,Mexiko,emigration,1068.0
2021,country,Mexiko,immigration,961.0
2021,country,Montenegro (ab 03.06.2006),emigration,63.0
2021,country,Montenegro (ab 03.06.2006),immigration,44.0
2021,country,Namibia,emigration,184.0
2021,country,Namibia,immigration,229.0
2021,country,Neuseeland,emigration,439.0
2021,country,Neuseeland,immigration,351.0
2021,country,Nicaragua,emigration,43.0
2021,country,Nicaragua,immigration,49.0
2021,country,Niederlande,emigration,3602.0
2021,country,Niederlande,immigration,2699.0
2021,country,Niger,emigration,15.0
2021,country,Niger,immigration,21.0
2021,country,Nigeria,emigration,132.0
2021,country,Nigeria,immigration,172.0
2021,country,Nordmazedonien,emigration,63.0
2021,country,Nordmazedonien,immigration,61.0
2021,country,Norwegen,emigration,1107.0
2021,country,Norwegen,immigration,573.0
2021,country,Pakistan,emigration,281.0
2021,country,Pakistan,immigration,317.0
2021,country,Paraguay,emigration,1304.0
2021,country,Paraguay,immigration,305.0
2021,country,Peru,emigration,205.0
2021,country,Peru,immigration,384.0
2021,country,Philippinen,emigration,290.0
2021,country,Philippinen,immigration,429.0
2021,country,Polen,emigration,4466.0
2021,country,Polen,immigration,1915.0
2021,country,Portugal,emigration,2070.0
2021,country,Portugal,immigration,953.0
2021,country,Ruanda,emigration,40.0
2021,country,Ruanda,immigration,39.0
2021,country,Rumänien,emigration,1234.0
2021,country,Rumänien,immigration,545.0
2021,country,Russische Föderation,emigration,2283.0
2021,country,Russische Föderation,immigration,4848.0
2021,country,Saudi-Arabien,emigration,192.0
2021,country,Saudi-Arabien,immigration,180.0
2021,country,Schweden,emigration,2616.0
2021,country,Schweden,immigration,1067.0
2021,country,Schweiz,emigration,16996.0
2021,country,Schweiz,immigration,9447.0
2021,country,Senegal,emigration,50.0
2021,country,Senegal,immigration,50.0
2021,country,Serbien,emigration,256.0
2021,country,Serbien,immigration,164.0
2021,country,Singapur,emigration,418.0
2021,country,Singapur,immigration,667.0
2021,country,Slowakei,emigration,160.0
2021,country,Slowakei,immigration,85.0
2021,country,Slowenien,emigration,151.0
2021,country,Slowenien,immigration,59.0
2021,country,Somalia,emigration,31.0
2021,country,Somalia,immigration,15.0
2021,country,Spanien,emigration,6361.0
2021,country,Spanien,immigration,4270.0
2021,country,Syrien,emigration,55.0
2021,country,Syrien,immigration,102.0
2021,country,Südafrika,emigration,553.0
2021,country,Südafrika,immigration,950.0
2021,country,Tadschikistan,emigration,19.0
2021,country,Tadschikistan,immigration,19.0
2021,country,Tansania,emigration,187.0
2021,country,Tansania,immigration,98.0
2021,country,Thailand,emigration,1333.0
2021,country,Thailand,immigration,894.0
2021,country,Tschechien,emigration,717.0
2021,country,Tschechien,immigration,502.0
2021,country,Tunesien,emigration,234.0
2021,country,Tunesien,immigration,368.0
2021,country,Türkei,emigration,5694.0
2021,country,Türkei,immigration,5132.0
2021,country,Uganda,emigration,123.0
2021,country,Uganda,immigration,114.0
2021,country,Ukraine,emigration,350.0
2021,country,Ukraine,immigration,808.0
2021,country,Unbekanntes Ausland,emigration,2098.0
2021,country,Unbekanntes Ausland,immigration,1090.0
2021,country,Ungarn,emigration,1486.0
2021,country,Ungarn,immigration,554.0
2021,country,Ungeklärt / Ohne Angabe,emigration,129084.0
2021,country,Ungeklärt / Ohne Angabe,immigration,91486.0
2021,country,Uruguay,emigration,106.0
2021,country,Uruguay,immigration,68.0
2021,country,Usbekistan,emigration,29.0
2021,country,Usbekistan,immigration,52.0
2021,country,"Venezuela, Bolivarische Republik",emigration,72.0
2021,country,"Venezuela, Bolivarische Republik",immigration,176.0
2021,country,Vereinigte Arabische Emirate,emigration,1512.0
2021,country,Vereinigte Arabische Emirate,immigration,954.0
2021,country,Vereinigte Staaten,emigration,8400.0
2021,country,Vereinigte Staaten,immigration,7459.0
2021,country,Vereinigtes Königreich,emigration,4778.0
2021,country,Vereinigtes Königreich,immigration,4841.0
2021,country,Vietnam,emigration,135.0
2021,country,Vietnam,immigration,254.0
2021,country,Zentralafrikanische Republik,emigration,13.0
2021,country,Zentralafrikanische Republik,immigration,11.0
2021,country,Zypern,emigration,880.0
2021,country,Zypern,immigration,214.0
2021,country,Ägypten,emigration,446.0
2021,country,Ägypten,immigration,473.0
2021,country,Äthiopien,emigration,92.0
2021,country,Äthiopien,immigration,175.0
2021,country,Österreich,emigration,11383.0
2021,country,Österreich,immigration,6415.0
2021,country,Übriges Afrika,emigration,559.0
2021,country,Übriges Afrika,immigration,565.0
2021,country,Übriges Amerika,emigration,891.0
2021,country,Übriges Amerika,immigration,859.0
2021,country,Übriges Asien,emigration,723.0
2021,country,Übriges Asien,immigration,985.0
2021,country,Übriges Europa,emigration,150.0
2021,country,Übriges Europa,immigration,125.0
2021,country,Übriges Ozeanien,emigration,44.0
2021,country,Übriges Ozeanien,immigration,48.0
2022,country,Afghanistan,emigration,65.0
2022,country,Afghanistan,immigration,160.0
2022,country,Albanien,emigration,90.0
2022,country,Albanien,immigration,56.0
2022,country,Algerien,emigration,141.0
2022,country,Algerien,immigration,173.0
2022,country,Andorra,emigration,18.0
2022,country,Andorra,immigration,8.0
2022,country,Angola,emigration,9.0
2022,country,Angola,immigration,14.0
2022,country,Argentinien,emigration,332.0
2022,country,Argentinien,immigration,458.0
2022,country,Armenien,emigration,55.0
2022,country,Armenien,immigration,40.0
2022,country,Aserbaidschan,emigration,25.0
2022,country,Aserbaidschan,immigration,39.0
2022,country,Australien,emigration,2856.0
2022,country,Australien,immigration,1623.0
2022,country,Belarus,emigration,165.0
2022,country,Belarus,immigration,261.0
