year,dimension_value,emigration,immigration,return_rate_age
2000,1-Jährige,2081,3296,1.5838539163863528
2000,10-Jährige,1134,2733,2.4100529100529102
2000,11-Jährige,1076,2702,2.5111524163568775
2000,12-Jährige,955,2782,2.913089005235602
2000,13-Jährige,937,3007,3.209178228388474
2000,14-Jährige,788,2838,3.6015228426395938
2000,15-Jährige,864,2850,3.298611111111111
2000,16-Jährige,969,2923,3.0165118679050567
2000,17-Jährige,1105,2937,2.657918552036199
2000,18-Jährige,1113,3650,3.279424977538185
2000,19-Jährige,1405,3968,2.824199288256228
2000,2-Jährige,1483,2781,1.8752528658125422
2000,20-Jährige,1729,4204,2.4314632735685366
2000,21-Jährige,1938,4092,2.111455108359133
2000,22-Jährige,2065,4004,1.9389830508474577
2000,23-Jährige,2348,3936,1.676320272572402
2000,24-Jährige,2344,4040,1.7235494880546076
2000,25-Jährige,2417,3735,1.5453040959867606
2000,26-Jährige,2583,3480,1.3472706155632985
2000,27-Jährige,2554,3439,1.3465152701644478
2000,28-Jährige,2832,3362,1.1871468926553672
2000,29-Jährige,3113,3434,1.1031159653067781
2000,3-Jährige,1562,2609,1.6702944942381561
2000,30-Jährige,3167,3362,1.0615724660562047
2000,31-Jährige,3221,3404,1.056814653834213
2000,32-Jährige,3393,3465,1.0212201591511936
2000,33-Jährige,3296,3601,1.0925364077669903
2000,34-Jährige,3167,3673,1.1597726555099463
2000,35-Jährige,3087,3609,1.1690962099125364
2000,36-Jährige,2845,3653,1.2840070298769772
2000,37-Jährige,2770,3772,1.3617328519855596
2000,38-Jährige,2529,3677,1.453934361407671
2000,39-Jährige,2441,3630,1.4870954526833264
2000,4-Jährige,1488,2469,1.659274193548387
2000,40-Jährige,2115,3545,1.6761229314420805
2000,41-Jährige,2050,3523,1.7185365853658536
2000,42-Jährige,1813,3240,1.7870932156646442
2000,43-Jährige,1694,3078,1.8170011806375443
2000,44-Jährige,1614,2940,1.821561338289963
2000,45-Jährige,1415,2880,2.035335689045936
2000,46-Jährige,1399,2721,1.9449606862044317
2000,47-Jährige,1355,2522,1.8612546125461256
2000,48-Jährige,1287,2513,1.9526029526029527
2000,49-Jährige,1168,2359,2.0196917808219177
2000,5-Jährige,1402,2510,1.7902995720399428
2000,50-Jährige,1156,2326,2.0121107266435985
2000,51-Jährige,1102,2128,1.9310344827586208
2000,52-Jährige,1035,1812,1.7507246376811594
2000,53-Jährige,909,1600,1.7601760176017602
2000,54-Jährige,759,1203,1.5849802371541502
2000,55-Jährige,651,885,1.359447004608295
2000,56-Jährige,821,1009,1.2289890377588306
2000,57-Jährige,776,1113,1.434278350515464
2000,58-Jährige,809,1279,1.5809641532756489
2000,59-Jährige,847,1529,1.8051948051948052
2000,6-Jährige,1588,2604,1.6397984886649875
2000,60-Jährige,957,1628,1.7011494252873562
2000,61-Jährige,850,1599,1.8811764705882352
2000,62-Jährige,747,1472,1.9705488621151273
2000,63-Jährige,632,1479,2.3401898734177213
2000,64-Jährige,525,1200,2.2857142857142856
2000,65-Jährige,506,1163,2.2984189723320156
2000,66-Jährige,405,804,1.9851851851851852
2000,67-Jährige,280,667,2.382142857142857
2000,68-Jährige,271,670,2.4723247232472323
2000,69-Jährige,242,627,2.590909090909091
2000,7-Jährige,1573,2470,1.5702479338842976
2000,70-Jährige,301,708,2.352159468438538
2000,71-Jährige,218,663,3.041284403669725
2000,72-Jährige,244,641,2.627049180327869
2000,73-Jährige,214,565,2.6401869158878504
2000,74-Jährige,186,521,2.8010752688172045
2000,75-Jährige,168,460,2.738095238095238
2000,76-Jährige,160,384,2.4
2000,77-Jährige,125,337,2.696
2000,78-Jährige,126,218,1.7301587301587302
2000,79-Jährige,132,187,1.4166666666666667
2000,8-Jährige,1190,2597,2.1823529411764704
2000,80-Jährige,115,197,1.7130434782608697
2000,81-Jährige,98,180,1.836734693877551
2000,82-Jährige,74,150,2.027027027027027
2000,83-Jährige,50,66,1.32
2000,84-Jährige,63,100,1.5873015873015872
2000,85-Jährige,67,74,1.1044776119402986
2000,86-Jährige,69,104,1.5072463768115942
2000,87-Jährige,71,86,1.2112676056338028
2000,88-Jährige,69,72,1.0434782608695652
2000,89-Jährige,42,55,1.3095238095238095
2000,9-Jährige,1180,2548,2.159322033898305
2000,90-Jährige,41,40,0.975609756097561
2000,91-Jährige,28,32,1.1428571428571428
2000,92-Jährige,31,35,1.1290322580645162
2000,93-Jährige,15,25,1.6666666666666667
2000,94-Jährige,8,14,1.75
2000,95 Jahre und mehr,26,39,1.5
2000,unter 1 Jahr,581,2596,4.46815834767642
2001,1-Jährige,1442,3416,2.3689320388349513
2001,10-Jährige,1082,2604,2.406654343807763
2001,11-Jährige,991,2711,2.7356205852674065
2001,12-Jährige,886,2751,3.104966139954853
2001,13-Jährige,847,2800,3.3057851239669422
2001,14-Jährige,810,2864,3.5358024691358025
2001,15-Jährige,768,2865,3.73046875
2001,16-Jährige,830,2911,3.5072289156626506
2001,17-Jährige,1008,3078,3.0535714285714284
2001,18-Jährige,1145,3811,3.3283842794759826
2001,19-Jährige,1475,4359,2.9552542372881354
2001,2-Jährige,1413,2820,1.9957537154989384
2001,20-Jährige,1854,4284,2.3106796116504853
2001,21-Jährige,2105,4306,2.045605700712589
2001,22-Jährige,2268,4077,1.7976190476190477
2001,23-Jährige,2412,3992,1.6550580431177446
2001,24-Jährige,2557,4046,1.5823230348064137
2001,25-Jährige,2560,3851,1.504296875
2001,26-Jährige,2683,3820,1.4237793514722326
2001,27-Jährige,2692,3500,1.300148588410104
2001,28-Jährige,2661,3293,1.2375046974821495
2001,29-Jährige,2855,3410,1.1943957968476357
2001,3-Jährige,1479,2773,1.8749154834347532
2001,30-Jährige,3131,3361,1.0734589587991057
2001,31-Jährige,3107,3370,1.0846475700032185
2001,32-Jährige,3067,3325,1.084121291164004
2001,33-Jährige,3047,3452,1.132917623892353
2001,34-Jährige,3149,3638,1.1552873928231184
2001,35-Jährige,3043,3584,1.177785080512652
2001,36-Jährige,2962,3436,1.1600270087778528
2001,37-Jährige,2952,3673,1.244241192411924
2001,38-Jährige,2629,3619,1.3765690376569037
2001,39-Jährige,2482,3591,1.4468170829975826
2001,4-Jährige,1402,2621,1.869472182596291
2001,40-Jährige,2296,3527,1.536149825783972
2001,41-Jährige,2127,3584,1.685002350728726
2001,42-Jährige,2052,3356,1.635477582846004
2001,43-Jährige,1744,3128,1.7935779816513762
2001,44-Jährige,1608,2974,1.849502487562189
2001,45-Jährige,1496,2826,1.88903743315508
2001,46-Jährige,1388,2760,1.9884726224783862
2001,47-Jährige,1288,2678,2.079192546583851
2001,48-Jährige,1262,2487,1.9706814580031695
2001,49-Jährige,1133,2438,2.151809355692851
2001,5-Jährige,1370,2486,1.8145985401459854
2001,50-Jährige,1111,2443,2.198919891989199
2001,51-Jährige,1071,2203,2.056956115779645
2001,52-Jährige,985,2134,2.166497461928934
2001,53-Jährige,886,1796,2.0270880361173815
2001,54-Jährige,837,1569,1.874551971326165
2001,55-Jährige,698,1185,1.6977077363896849
2001,56-Jährige,640,949,1.4828125
2001,57-Jährige,781,1051,1.3457106274007682
2001,58-Jährige,722,1076,1.4903047091412742
2001,59-Jährige,644,1182,1.8354037267080745
2001,6-Jährige,1578,2566,1.626108998732573
2001,60-Jährige,906,1571,1.7339955849889626
2001,61-Jährige,851,1512,1.7767332549941246
2001,62-Jährige,718,1513,2.1072423398328692
2001,63-Jährige,670,1549,2.3119402985074626
2001,64-Jährige,536,1327,2.4757462686567164
2001,65-Jährige,509,1285,2.524557956777996
2001,66-Jährige,388,1042,2.685567010309278
2001,67-Jährige,316,733,2.319620253164557
2001,68-Jährige,221,577,2.6108597285067874
2001,69-Jährige,211,626,2.9668246445497632
2001,7-Jährige,1517,2575,1.6974291364535268
2001,70-Jährige,185,676,3.654054054054054
2001,71-Jährige,237,655,2.7637130801687766
2001,72-Jährige,193,592,3.0673575129533677
2001,73-Jährige,175,577,3.297142857142857
2001,74-Jährige,171,504,2.9473684210526314
2001,75-Jährige,157,488,3.1082802547770703
2001,76-Jährige,163,373,2.2883435582822087
2001,77-Jährige,107,288,2.691588785046729
2001,78-Jährige,148,244,1.6486486486486487
2001,79-Jährige,109,175,1.6055045871559632
2001,8-Jährige,1127,2528,2.2431233362910383
2001,80-Jährige,114,166,1.456140350877193
2001,81-Jährige,123,156,1.2682926829268293
2001,82-Jährige,54,115,2.1296296296296298
2001,83-Jährige,62,84,1.3548387096774193
2001,84-Jährige,38,49,1.2894736842105263
2001,85-Jährige,45,52,1.1555555555555554
2001,86-Jährige,45,72,1.6
2001,87-Jährige,51,87,1.7058823529411764
2001,88-Jährige,55,65,1.1818181818181819
2001,89-Jährige,56,65,1.1607142857142858
2001,9-Jährige,1082,2542,2.3493530499075788
2001,90-Jährige,40,45,1.125
2001,91-Jährige,27,19,0.7037037037037037
2001,92-Jährige,24,21,0.875
2001,93-Jährige,13,22,1.6923076923076923
2001,94-Jährige,10,16,1.6
2001,95 Jahre und mehr,29,41,1.4137931034482758
2001,unter 1 Jahr,513,2521,4.914230019493178
2002,1-Jährige,1521,3382,2.2235371466140696
2002,10-Jährige,1162,2434,2.0946643717728053
2002,11-Jährige,975,2494,2.557948717948718
2002,12-Jährige,1069,2443,2.285313376987839
2002,13-Jährige,980,2519,2.570408163265306
2002,14-Jährige,938,2595,2.7665245202558637
2002,15-Jährige,897,2562,2.8561872909698995
2002,16-Jährige,859,2682,3.122235157159488
2002,17-Jährige,1155,2814,2.4363636363636365
2002,18-Jährige,1147,3537,3.083696599825632
2002,19-Jährige,1649,4094,2.48271679805943
2002,2-Jährige,1677,2999,1.7883124627310674
2002,20-Jährige,1884,4030,2.1390658174097665
2002,21-Jährige,2265,4053,1.7894039735099339
2002,22-Jährige,2643,3960,1.4982973893303064
2002,23-Jährige,2698,4036,1.4959229058561898
2002,24-Jährige,2809,3896,1.3869704521181916
2002,25-Jährige,2862,3814,1.3326345213137667
2002,26-Jährige,3003,3593,1.1964701964701965
2002,27-Jährige,2955,3488,1.1803722504230119
2002,28-Jährige,3065,3354,1.0942903752039153
2002,29-Jährige,2835,3080,1.0864197530864197
2002,3-Jährige,1561,2534,1.6233183856502242
2002,30-Jährige,3000,3309,1.103
2002,31-Jährige,3160,3168,1.0025316455696203
2002,32-Jährige,3034,3157,1.0405405405405406
2002,33-Jährige,2969,3222,1.0852138767261705
2002,34-Jährige,3119,3214,1.0304584802821417
2002,35-Jährige,3234,3429,1.0602968460111317
2002,36-Jährige,3136,3372,1.0752551020408163
2002,37-Jährige,2929,3263,1.114032092864459
2002,38-Jährige,2920,3392,1.1616438356164382
2002,39-Jährige,2626,3269,1.2448591012947448
2002,4-Jährige,1478,2441,1.6515561569688768
2002,40-Jährige,2402,3284,1.3671940049958369
2002,41-Jährige,2256,3282,1.4547872340425532
2002,42-Jährige,2046,3180,1.5542521994134897
2002,43-Jährige,1953,3092,1.583205325140809
2002,44-Jährige,1777,2833,1.594259988745076
2002,45-Jährige,1810,2641,1.4591160220994475
2002,46-Jährige,1571,2579,1.6416295353278167
2002,47-Jährige,1426,2502,1.7545582047685835
2002,48-Jährige,1314,2394,1.821917808219178
2002,49-Jährige,1254,2296,1.8309409888357258
2002,5-Jährige,1501,2456,1.636242504996669
2002,50-Jährige,1209,2210,1.8279569892473118
2002,51-Jährige,1163,2198,1.88993981083405
2002,52-Jährige,1163,2112,1.815993121238177
2002,53-Jährige,1063,2041,1.9200376293508936
2002,54-Jährige,854,1632,1.911007025761124
2002,55-Jährige,863,1484,1.7195828505214368
2002,56-Jährige,734,1137,1.5490463215258856
2002,57-Jährige,584,894,1.5308219178082192
2002,58-Jährige,750,968,1.2906666666666666
2002,59-Jährige,754,1018,1.3501326259946949
2002,6-Jährige,1750,2380,1.36
2002,60-Jährige,834,1198,1.4364508393285371
2002,61-Jährige,896,1413,1.5770089285714286
2002,62-Jährige,852,1420,1.6666666666666667
2002,63-Jährige,767,1361,1.774445893089961
2002,64-Jährige,671,1339,1.9955290611028316
2002,65-Jährige,615,1338,2.175609756097561
2002,66-Jährige,453,1015,2.240618101545254
2002,67-Jährige,412,926,2.2475728155339807
2002,68-Jährige,346,688,1.9884393063583814
2002,69-Jährige,262,537,2.049618320610687
2002,7-Jährige,1572,2284,1.4529262086513994
2002,70-Jährige,206,535,2.5970873786407767
2002,71-Jährige,224,519,2.3169642857142856
2002,72-Jährige,211,572,2.7109004739336493
2002,73-Jährige,223,494,2.2152466367713006
2002,74-Jährige,198,518,2.6161616161616164
2002,75-Jährige,179,445,2.4860335195530725
2002,76-Jährige,160,395,2.46875
2002,77-Jährige,150,340,2.2666666666666666
2002,78-Jährige,140,288,2.057142857142857
2002,79-Jährige,117,268,2.2905982905982905
2002,8-Jährige,1166,2334,2.0017152658662094
2002,80-Jährige,115,171,1.4869565217391305
2002,81-Jährige,116,152,1.3103448275862069
2002,82-Jährige,105,138,1.3142857142857143
2002,83-Jährige,72,109,1.5138888888888888
2002,84-Jährige,71,97,1.3661971830985915
2002,85-Jährige,51,63,1.2352941176470589
2002,86-Jährige,52,59,1.1346153846153846
2002,87-Jährige,56,65,1.1607142857142858
2002,88-Jährige,56,66,1.1785714285714286
2002,89-Jährige,73,49,0.6712328767123288
2002,9-Jährige,1068,2252,2.108614232209738
2002,90-Jährige,52,39,0.75
2002,91-Jährige,38,53,1.394736842105263
2002,92-Jährige,31,28,0.9032258064516129
2002,93-Jährige,24,9,0.375
2002,94-Jährige,18,7,0.3888888888888889
2002,95 Jahre und mehr,35,35,1.0
2002,unter 1 Jahr,585,2341,4.001709401709402
2003,1-Jährige,1602,3113,1.9431960049937578
2003,10-Jährige,1270,1984,1.5622047244094488
2003,11-Jährige,1089,2019,1.8539944903581267
2003,12-Jährige,943,1942,2.059384941675504
2003,13-Jährige,1025,2070,2.0195121951219512
2003,14-Jährige,951,2023,2.1272344900105153
2003,15-Jährige,967,2226,2.3019648397104446
2003,16-Jährige,991,2268,2.288597376387487
2003,17-Jährige,1062,2324,2.1883239171374766
2003,18-Jährige,1308,2916,2.229357798165138
2003,19-Jährige,1614,3580,2.218091697645601
2003,2-Jährige,1710,2646,1.5473684210526315
2003,20-Jährige,2100,3752,1.7866666666666666
2003,21-Jährige,2443,3780,1.5472779369627507
2003,22-Jährige,2817,3813,1.3535676251331203
2003,23-Jährige,3059,3857,1.2608695652173914
2003,24-Jährige,2994,3747,1.251503006012024
2003,25-Jährige,3101,3742,1.2067075137052563
2003,26-Jährige,3179,3494,1.099087763447625
2003,27-Jährige,3319,3422,1.031033443808376
2003,28-Jährige,3283,3233,0.9847700274139507
2003,29-Jährige,3183,3089,0.9704681118441721
2003,3-Jährige,1846,2377,1.2876489707475622
2003,30-Jährige,3101,2856,0.9209932279909706
2003,31-Jährige,3117,2959,0.9493102341995509
2003,32-Jährige,3139,2948,0.9391525963682702
2003,33-Jährige,3129,2863,0.9149888143176734
2003,34-Jährige,3166,2982,0.9418825015792799
2003,35-Jährige,3366,3075,0.9135472370766489
2003,36-Jährige,3544,3201,0.9032167042889391
2003,37-Jährige,3258,3116,0.956414978514426
2003,38-Jährige,3232,3007,0.9303836633663366
2003,39-Jährige,3028,3001,0.9910832232496698
2003,4-Jährige,1587,2254,1.4202898550724639
2003,40-Jährige,2836,2989,1.0539492242595205
2003,41-Jährige,2580,2920,1.1317829457364341
2003,42-Jährige,2383,2722,1.1422576584137643
2003,43-Jährige,2257,2777,1.2303943287549846
2003,44-Jährige,1981,2562,1.2932862190812722
2003,45-Jährige,1865,2452,1.314745308310992
2003,46-Jährige,1777,2381,1.3398987056837366
2003,47-Jährige,1514,2113,1.3956406869220608
2003,48-Jährige,1486,2163,1.455585464333782
2003,49-Jährige,1440,2090,1.4513888888888888
2003,5-Jährige,1599,2134,1.33458411507192
2003,50-Jährige,1233,1962,1.5912408759124088
2003,51-Jährige,1182,2004,1.6954314720812182
2003,52-Jährige,1119,1904,1.7015192135835568
2003,53-Jährige,1204,1852,1.5382059800664452
2003,54-Jährige,1095,1691,1.5442922374429224
2003,55-Jährige,951,1448,1.5226077812828602
2003,56-Jährige,832,1332,1.6009615384615385
2003,57-Jährige,805,1069,1.3279503105590063
2003,58-Jährige,656,844,1.2865853658536586
2003,59-Jährige,760,930,1.2236842105263157
2003,6-Jährige,1874,2084,1.112059765208111
2003,60-Jährige,877,919,1.047890535917902
2003,61-Jährige,805,938,1.1652173913043478
2003,62-Jährige,839,1158,1.3802145411203814
2003,63-Jährige,879,1240,1.410693970420933
2003,64-Jährige,699,1126,1.6108726752503577
2003,65-Jährige,612,1151,1.880718954248366
2003,66-Jährige,536,1001,1.867537313432836
2003,67-Jährige,398,813,2.042713567839196
2003,68-Jährige,410,704,1.7170731707317073
2003,69-Jährige,339,518,1.528023598820059
2003,7-Jährige,1770,2140,1.2090395480225988
2003,70-Jährige,245,427,1.7428571428571429
2003,71-Jährige,195,413,2.117948717948718
2003,72-Jährige,200,377,1.885
2003,73-Jährige,198,449,2.2676767676767677
2003,74-Jährige,187,398,2.128342245989305
2003,75-Jährige,178,356,2.0
2003,76-Jährige,175,381,2.177142857142857
2003,77-Jährige,147,321,2.183673469387755
2003,78-Jährige,142,305,2.147887323943662
2003,79-Jährige,145,238,1.6413793103448275
2003,8-Jährige,1307,2102,1.6082631981637336
2003,80-Jährige,149,249,1.6711409395973154
2003,81-Jährige,113,155,1.3716814159292035
2003,82-Jährige,131,139,1.0610687022900764
2003,83-Jährige,116,132,1.1379310344827587
2003,84-Jährige,84,111,1.3214285714285714
2003,85-Jährige,58,112,1.9310344827586208
2003,86-Jährige,53,44,0.8301886792452831
2003,87-Jährige,72,59,0.8194444444444444
2003,88-Jährige,67,63,0.9402985074626866
2003,89-Jährige,82,61,0.7439024390243902
2003,9-Jährige,1206,2019,1.6741293532338308
2003,90-Jährige,76,51,0.6710526315789473
2003,91-Jährige,53,33,0.6226415094339622
2003,92-Jährige,38,28,0.7368421052631579
2003,93-Jährige,35,18,0.5142857142857142
2003,94-Jährige,25,19,0.76
2003,95 Jahre und mehr,69,40,0.5797101449275363
2003,unter 1 Jahr,605,2306,3.811570247933884
2004,1-Jährige,1852,3132,1.6911447084233262
2004,10-Jährige,1352,1868,1.3816568047337279
2004,11-Jährige,1225,1805,1.473469387755102
2004,12-Jährige,1136,1777,1.5642605633802817
2004,13-Jährige,1120,1789,1.5973214285714286
2004,14-Jährige,1031,1803,1.7487875848690593
2004,15-Jährige,956,1906,1.993723849372385
2004,16-Jährige,1108,2029,1.8312274368231047
2004,17-Jährige,1181,2158,1.8272650296359019
2004,18-Jährige,1268,2761,2.1774447949526814
2004,19-Jährige,1678,3510,2.091775923718713
2004,2-Jährige,2042,2626,1.2859941234084231
2004,20-Jährige,2354,3888,1.6516567544604928
2004,21-Jährige,2907,4163,1.432060543515652
2004,22-Jährige,3376,4185,1.239632701421801
2004,23-Jährige,3653,4390,1.201751984670134
2004,24-Jährige,3912,4430,1.1324130879345604
2004,25-Jährige,3737,4141,1.1081081081081081
2004,26-Jährige,4057,4091,1.0083805767808727
2004,27-Jährige,4120,3858,0.9364077669902913
2004,28-Jährige,4110,3841,0.9345498783454987
2004,29-Jährige,3947,3698,0.9369141119837852
2004,3-Jährige,2135,2394,1.1213114754098361
2004,30-Jährige,3832,3327,0.8682150313152401
2004,31-Jährige,3440,3249,0.9444767441860465
2004,32-Jährige,3729,3340,0.8956824886028426
2004,33-Jährige,3766,3383,0.8983005841741901
2004,34-Jährige,3670,3386,0.9226158038147139
2004,35-Jährige,3915,3489,0.8911877394636015
2004,36-Jährige,3969,3512,0.8848576467624086
2004,37-Jährige,4104,3534,0.8611111111111112
2004,38-Jährige,3852,3516,0.9127725856697819
2004,39-Jährige,3641,3491,0.9588025267783576
2004,4-Jährige,1973,2203,1.1165737455651292
2004,40-Jährige,3460,3330,0.9624277456647399
2004,41-Jährige,3318,3307,0.9966847498493068
2004,42-Jährige,3058,3252,1.063440156965337
2004,43-Jährige,2700,3071,1.1374074074074074
2004,44-Jährige,2619,3017,1.1519663993890799
2004,45-Jährige,2340,2822,1.205982905982906
2004,46-Jährige,2020,2560,1.2673267326732673
2004,47-Jährige,2011,2519,1.2526106414719045
2004,48-Jährige,1760,2314,1.3147727272727272
2004,49-Jährige,1687,2289,1.3568464730290457
2004,5-Jährige,1848,1997,1.0806277056277056
2004,50-Jährige,1540,2196,1.425974025974026
2004,51-Jährige,1481,2119,1.4307900067521944
2004,52-Jährige,1399,1980,1.4152966404574696
2004,53-Jährige,1323,1968,1.4875283446712018
2004,54-Jährige,1317,1891,1.4358390280941533
2004,55-Jährige,1121,1714,1.528991971454059
2004,56-Jährige,1023,1487,1.4535679374389052
2004,57-Jährige,1006,1371,1.3628230616302186
2004,58-Jährige,796,1079,1.3555276381909547
2004,59-Jährige,694,853,1.2291066282420748
2004,6-Jährige,2173,2033,0.9355729406350667
2004,60-Jährige,972,1071,1.1018518518518519
2004,61-Jährige,909,938,1.0319031903190319
2004,62-Jährige,858,1019,1.1876456876456876
2004,63-Jährige,931,1221,1.3114930182599356
2004,64-Jährige,848,1181,1.392688679245283
2004,65-Jährige,793,1127,1.4211853720050442
2004,66-Jährige,621,930,1.497584541062802
2004,67-Jährige,522,847,1.6226053639846743
2004,68-Jährige,408,688,1.6862745098039216
2004,69-Jährige,365,643,1.7616438356164383
2004,7-Jährige,1913,1902,0.9942498693152118
2004,70-Jährige,325,450,1.3846153846153846
2004,71-Jährige,235,385,1.6382978723404256
2004,72-Jährige,177,312,1.7627118644067796
2004,73-Jährige,199,368,1.849246231155779
2004,74-Jährige,203,377,1.8571428571428572
2004,75-Jährige,169,360,2.1301775147928996
2004,76-Jährige,177,348,1.9661016949152543
2004,77-Jährige,171,317,1.8538011695906433
2004,78-Jährige,146,281,1.9246575342465753
2004,79-Jährige,159,220,1.3836477987421383
2004,8-Jährige,1490,1804,1.210738255033557
2004,80-Jährige,148,211,1.4256756756756757
2004,81-Jährige,156,210,1.3461538461538463
2004,82-Jährige,125,125,1.0
2004,83-Jährige,134,151,1.126865671641791
2004,84-Jährige,116,135,1.1637931034482758
2004,85-Jährige,90,86,0.9555555555555556
2004,86-Jährige,67,63,0.9402985074626866
2004,87-Jährige,41,44,1.0731707317073171
2004,88-Jährige,56,48,0.8571428571428571
2004,89-Jährige,58,59,1.0172413793103448
2004,9-Jährige,1298,1802,1.3882896764252697
2004,90-Jährige,82,76,0.926829268292683
2004,91-Jährige,48,56,1.1666666666666667
2004,92-Jährige,43,53,1.2325581395348837
2004,93-Jährige,25,30,1.2
2004,94-Jährige,36,36,1.0
2004,95 Jahre und mehr,62,67,1.0806451612903225
2004,unter 1 Jahr,649,2110,3.25115562403698
2005,1-Jährige,1931,2620,1.3568099430346972
2005,10-Jährige,1382,1416,1.0246020260492041
2005,11-Jährige,1258,1319,1.048489666136725
2005,12-Jährige,1203,1226,1.0191188694929343
2005,13-Jährige,1147,1293,1.1272885789014822
2005,14-Jährige,1070,1221,1.1411214953271027
2005,15-Jährige,1055,1253,1.1876777251184834
2005,16-Jährige,1027,1394,1.3573515092502435
2005,17-Jährige,1298,1516,1.1679506933744221
2005,18-Jährige,1281,1940,1.5144418423106947
2005,19-Jährige,1653,2418,1.4627949183303086
2005,2-Jährige,2080,1987,0.9552884615384616
2005,20-Jährige,2138,2645,1.237137511693171
2005,21-Jährige,2556,2812,1.1001564945226916
2005,22-Jährige,2934,2880,0.9815950920245399
2005,23-Jährige,3290,3000,0.9118541033434651
2005,24-Jährige,3515,3023,0.8600284495021338
2005,25-Jährige,3812,3132,0.8216159496327388
2005,26-Jährige,3874,2868,0.7403200826019618
2005,27-Jährige,3999,2779,0.6949237309327332
2005,28-Jährige,4120,2587,0.6279126213592233
2005,29-Jährige,4025,2609,0.6481987577639752
2005,3-Jährige,2227,1898,0.8522676246070947
2005,30-Jährige,3665,2502,0.6826739427012278
2005,31-Jährige,3562,2435,0.6836047164514317
2005,32-Jährige,3202,2222,0.6939412866958151
2005,33-Jährige,3371,2290,0.6793236428359537
2005,34-Jährige,3400,2322,0.6829411764705883
2005,35-Jährige,3499,2401,0.6861960560160045
2005,36-Jährige,3641,2368,0.6503707772589948
2005,37-Jährige,3770,2458,0.6519893899204244
2005,38-Jährige,3576,2521,0.7049776286353467
2005,39-Jährige,3402,2506,0.7366255144032922
2005,4-Jährige,2174,1700,0.7819687212511499
2005,40-Jährige,3302,2350,0.7116898849182314
2005,41-Jährige,3151,2338,0.7419866708981275
2005,42-Jährige,2762,2261,0.8186097031136857
2005,43-Jährige,2599,2140,0.8233936129280492
2005,44-Jährige,2419,2082,0.8606862339809839
2005,45-Jährige,2323,2031,0.8743004735256135
2005,46-Jährige,2149,1914,0.8906468124709167
2005,47-Jährige,1811,1659,0.9160684704583103
2005,48-Jährige,1740,1693,0.9729885057471265
2005,49-Jährige,1540,1597,1.037012987012987
2005,5-Jährige,2168,1625,0.7495387453874539
2005,50-Jährige,1435,1591,1.1087108013937281
2005,51-Jährige,1368,1479,1.081140350877193
2005,52-Jährige,1315,1423,1.0821292775665399
2005,53-Jährige,1201,1342,1.1174021648626145
2005,54-Jährige,1112,1241,1.1160071942446044
2005,55-Jährige,1037,1240,1.1957569913211186
2005,56-Jährige,1016,1203,1.1840551181102361
2005,57-Jährige,892,1082,1.2130044843049328
2005,58-Jährige,791,971,1.2275600505689002
2005,59-Jährige,679,784,1.1546391752577319
2005,6-Jährige,2297,1617,0.7039616891597736
2005,60-Jährige,678,686,1.0117994100294985
2005,61-Jährige,850,736,0.8658823529411764
2005,62-Jährige,787,729,0.9263024142312579
2005,63-Jährige,727,785,1.079779917469051
2005,64-Jährige,780,878,1.1256410256410256
2005,65-Jährige,796,951,1.1947236180904524
2005,66-Jährige,678,795,1.1725663716814159
2005,67-Jährige,521,698,1.3397312859884838
2005,68-Jährige,458,613,1.3384279475982532
2005,69-Jährige,388,512,1.3195876288659794
2005,7-Jährige,1992,1460,0.7329317269076305
2005,70-Jährige,356,414,1.1629213483146068
2005,71-Jährige,217,302,1.391705069124424
2005,72-Jährige,202,260,1.2871287128712872
2005,73-Jährige,165,233,1.412121212121212
2005,74-Jährige,185,204,1.1027027027027028
2005,75-Jährige,182,256,1.4065934065934067
2005,76-Jährige,160,217,1.35625
2005,77-Jährige,171,198,1.1578947368421053
2005,78-Jährige,134,155,1.1567164179104477
2005,79-Jährige,151,142,0.9403973509933775
2005,8-Jährige,1576,1439,0.9130710659898477
2005,80-Jährige,129,109,0.8449612403100775
2005,81-Jährige,109,98,0.8990825688073395
2005,82-Jährige,138,89,0.644927536231884
2005,83-Jährige,100,54,0.54
2005,84-Jährige,111,73,0.6576576576576577
2005,85-Jährige,107,58,0.5420560747663551
2005,86-Jährige,86,54,0.627906976744186
2005,87-Jährige,46,27,0.5869565217391305
2005,88-Jährige,41,20,0.4878048780487805
2005,89-Jährige,42,21,0.5
2005,9-Jährige,1428,1350,0.9453781512605042
2005,90-Jährige,63,15,0.23809523809523808
2005,91-Jährige,48,30,0.625
2005,92-Jährige,39,16,0.41025641025641024
2005,93-Jährige,37,12,0.32432432432432434
2005,94-Jährige,22,11,0.5
2005,95 Jahre und mehr,94,43,0.4574468085106383
2005,unter 1 Jahr,777,2084,2.682110682110682
2006,1-Jährige,2091,2390,1.1429937828790053
2006,10-Jährige,1632,998,0.6115196078431373
2006,11-Jährige,1387,835,0.6020187454938717
2006,12-Jährige,1240,836,0.6741935483870968
2006,13-Jährige,1184,746,0.6300675675675675
2006,14-Jährige,1118,733,0.6556350626118068
2006,15-Jährige,1038,804,0.7745664739884393
2006,16-Jährige,1142,894,0.7828371278458844
2006,17-Jährige,1324,904,0.6827794561933535
2006,18-Jährige,1366,1510,1.1054172767203514
2006,19-Jährige,1705,1820,1.067448680351906
