year,origin,destination,migrants
2019,Germany,Usbekistan,19.0
2019,Germany,"Venezuela, Bolivarische Republik",67.0
2019,Germany,Vereinigte Arabische Emirate,996.0
2019,Germany,Vereinigte Staaten,9782.0
2019,Germany,Vereinigtes Königreich,6766.0
2019,Germany,Vietnam,342.0
2019,Germany,Zentralafrikanische Republik,18.0
2019,Germany,Zypern,378.0
2019,Germany,Ägypten,450.0
2019,Germany,Äthiopien,126.0
2019,Germany,Österreich,11904.0
2019,Germany,Übriges Afrika,590.0
2019,Germany,Übriges Amerika,808.0
2019,Germany,Übriges Asien,1228.0
2019,Germany,Übriges Europa,142.0
2019,Germany,Übriges Ozeanien,49.0
2020,Germany,Afghanistan,55.0
2020,Germany,Albanien,48.0
2020,Germany,Algerien,45.0
2020,Germany,Andorra,5.0
2020,Germany,Angola,17.0
2020,Germany,Argentinien,159.0
2020,Germany,Armenien,26.0
2020,Germany,Aserbaidschan,23.0
2020,Germany,Australien,1599.0
2020,Germany,Belarus,96.0
2020,Germany,Belgien,1854.0
2020,Germany,"Bolivien, Plurinationaler Staat",126.0
2020,Germany,Bosnien und Herzegowina,136.0
2020,Germany,Brasilien,790.0
2020,Germany,Bulgarien,587.0
2020,Germany,Chile,220.0
2020,Germany,China,987.0
2020,Germany,Costa Rica,132.0
2020,Germany,Cote d'Ivoire,17.0
2020,Germany,Dänemark,1479.0
2020,Germany,Estland,92.0
2020,Germany,Finnland,407.0
2020,Germany,Frankreich,4741.0
2020,Germany,Georgien,81.0
2020,Germany,Ghana,106.0
2020,Germany,Griechenland,858.0
2020,Germany,Honduras,9.0
2020,Germany,Indien,274.0
2020,Germany,Indonesien,222.0
2020,Germany,Irak,425.0
2020,Germany,"Iran, Islamische Republik",170.0
2020,Germany,Irland,711.0
2020,Germany,Island,95.0
2020,Germany,Israel,296.0
2020,Germany,Italien,2030.0
2020,Germany,Japan,464.0
2020,Germany,Jordanien,109.0
2020,Germany,Kamerun,83.0
2020,Germany,Kanada,1449.0
2020,Germany,Kasachstan,157.0
2020,Germany,Kenia,182.0
2020,Germany,Kirgisistan,38.0
2020,Germany,Kolumbien,278.0
2020,Germany,"Kongo, Demokratische Republik",13.0
2020,Germany,"Korea, Demokratische Volksrepublik",22.0
2020,Germany,"Korea, Republik",217.0
2020,Germany,Kosovo,76.0
2020,Germany,Kroatien,411.0
2020,Germany,Kuwait,13.0
2020,Germany,Lettland,140.0
2020,Germany,Libanon,330.0
2020,Germany,Libyen,36.0
2020,Germany,Litauen,89.0
2020,Germany,Luxemburg,673.0
2020,Germany,Malta,176.0
2020,Germany,Marokko,238.0
2020,Germany,Mexiko,527.0
2020,Germany,Montenegro (ab 03.06.2006),25.0
2020,Germany,Namibia,111.0
2020,Germany,Neuseeland,592.0
2020,Germany,Nicaragua,17.0
2020,Germany,Niederlande,3411.0
2020,Germany,Niger,18.0
2020,Germany,Nigeria,80.0
2020,Germany,Nordmazedonien,43.0
2020,Germany,Norwegen,923.0
2020,Germany,Pakistan,199.0
2020,Germany,Paraguay,352.0
2020,Germany,Peru,158.0
2020,Germany,Philippinen,259.0
2020,Germany,Polen,3934.0
2020,Germany,Portugal,1461.0
2020,Germany,Ruanda,34.0
2020,Germany,Rumänien,826.0
2020,Germany,Russische Föderation,1475.0
2020,Germany,Saudi-Arabien,130.0
2020,Germany,Schweden,1804.0
2020,Germany,Schweiz,14638.0
2020,Germany,Senegal,43.0
2020,Germany,Serbien,168.0
2020,Germany,Singapur,394.0
2020,Germany,Slowakei,165.0
2020,Germany,Slowenien,109.0
2020,Germany,Somalia,12.0
2020,Germany,Spanien,4631.0
2020,Germany,Syrien,43.0
2020,Germany,Südafrika,364.0
2020,Germany,Tadschikistan,15.0
2020,Germany,Tansania,69.0
2020,Germany,Thailand,786.0
2020,Germany,Tschechien,718.0
2020,Germany,Tunesien,248.0
2020,Germany,Türkei,4622.0
2020,Germany,Uganda,67.0
2020,Germany,Ukraine,240.0
2020,Germany,Unbekanntes Ausland,1260.0
2020,Germany,Ungarn,1131.0
2020,Germany,Ungeklärt / Ohne Angabe,124472.0
2020,Germany,Uruguay,68.0
2020,Germany,Usbekistan,11.0
2020,Germany,"Venezuela, Bolivarische Republik",44.0
2020,Germany,Vereinigte Arabische Emirate,743.0
2020,Germany,Vereinigte Staaten,5917.0
2020,Germany,Vereinigtes Königreich,5109.0
2020,Germany,Vietnam,195.0
2020,Germany,Zentralafrikanische Republik,12.0
2020,Germany,Zypern,437.0
2020,Germany,Ägypten,407.0
2020,Germany,Äthiopien,86.0
2020,Germany,Österreich,10743.0
2020,Germany,Übriges Afrika,429.0
2020,Germany,Übriges Amerika,548.0
2020,Germany,Übriges Asien,665.0
2020,Germany,Übriges Europa,101.0
2020,Germany,Übriges Ozeanien,35.0
2021,Germany,Afghanistan,59.0
2021,Germany,Albanien,59.0
2021,Germany,Algerien,126.0
2021,Germany,Andorra,19.0
2021,Germany,Angola,24.0
2021,Germany,Argentinien,254.0
2021,Germany,Armenien,30.0
2021,Germany,Aserbaidschan,29.0
2021,Germany,Australien,1182.0
2021,Germany,Belarus,178.0
2021,Germany,Belgien,1925.0
2021,Germany,"Bolivien, Plurinationaler Staat",266.0
2021,Germany,Bosnien und Herzegowina,197.0
2021,Germany,Brasilien,923.0
2021,Germany,Bulgarien,961.0
2021,Germany,Chile,264.0
2021,Germany,China,1143.0
2021,Germany,Costa Rica,418.0
2021,Germany,Cote d'Ivoire,15.0
2021,Germany,Dänemark,2132.0
2021,Germany,Estland,135.0
2021,Germany,Finnland,474.0
2021,Germany,Frankreich,5415.0
2021,Germany,Georgien,212.0
2021,Germany,Ghana,127.0
2021,Germany,Griechenland,1129.0
2021,Germany,Honduras,8.0
2021,Germany,Indien,407.0
2021,Germany,Indonesien,361.0
2021,Germany,Irak,502.0
2021,Germany,"Iran, Islamische Republik",187.0
2021,Germany,Irland,855.0
2021,Germany,Island,92.0
2021,Germany,Israel,451.0
2021,Germany,Italien,2688.0
2021,Germany,Japan,341.0
2021,Germany,Jemen,11.0
2021,Germany,Jordanien,226.0
2021,Germany,Kamerun,91.0
2021,Germany,Kanada,1579.0
2021,Germany,Kasachstan,299.0
2021,Germany,Kenia,266.0
2021,Germany,Kirgisistan,80.0
2021,Germany,Kolumbien,309.0
2021,Germany,"Kongo, Demokratische Republik",37.0
2021,Germany,"Kongo, Republik",4.0
2021,Germany,"Korea, Demokratische Volksrepublik",15.0
2021,Germany,"Korea, Republik",249.0
2021,Germany,Kosovo,155.0
2021,Germany,Kroatien,759.0
2021,Germany,Kuwait,20.0
2021,Germany,Lettland,124.0
2021,Germany,Libanon,361.0
2021,Germany,Libyen,88.0
2021,Germany,Litauen,123.0
2021,Germany,Luxemburg,618.0
2021,Germany,Malta,219.0
2021,Germany,Marokko,342.0
2021,Germany,Mexiko,1068.0
2021,Germany,Montenegro (ab 03.06.2006),63.0
2021,Germany,Namibia,184.0
2021,Germany,Neuseeland,439.0
2021,Germany,Nicaragua,43.0
2021,Germany,Niederlande,3602.0
2021,Germany,Niger,15.0
2021,Germany,Nigeria,132.0
2021,Germany,Nordmazedonien,63.0
2021,Germany,Norwegen,1107.0
2021,Germany,Pakistan,281.0
2021,Germany,Paraguay,1304.0
2021,Germany,Peru,205.0
2021,Germany,Philippinen,290.0
2021,Germany,Polen,4466.0
2021,Germany,Portugal,2070.0
2021,Germany,Ruanda,40.0
2021,Germany,Rumänien,1234.0
2021,Germany,Russische Föderation,2283.0
2021,Germany,Saudi-Arabien,192.0
2021,Germany,Schweden,2616.0
2021,Germany,Schweiz,16996.0
2021,Germany,Senegal,50.0
2021,Germany,Serbien,256.0
2021,Germany,Singapur,418.0
2021,Germany,Slowakei,160.0
2021,Germany,Slowenien,151.0
2021,Germany,Somalia,31.0
2021,Germany,Spanien,6361.0
2021,Germany,Syrien,55.0
2021,Germany,Südafrika,553.0
2021,Germany,Tadschikistan,19.0
2021,Germany,Tansania,187.0
2021,Germany,Thailand,1333.0
2021,Germany,Tschechien,717.0
2021,Germany,Tunesien,234.0
2021,Germany,Türkei,5694.0
2021,Germany,Uganda,123.0
2021,Germany,Ukraine,350.0
2021,Germany,Unbekanntes Ausland,2098.0
2021,Germany,Ungarn,1486.0
2021,Germany,Ungeklärt / Ohne Angabe,129084.0
2021,Germany,Uruguay,106.0
2021,Germany,Usbekistan,29.0
2021,Germany,"Venezuela, Bolivarische Republik",72.0
2021,Germany,Vereinigte Arabische Emirate,1512.0
2021,Germany,Vereinigte Staaten,8400.0
2021,Germany,Vereinigtes Königreich,4778.0
2021,Germany,Vietnam,135.0
2021,Germany,Zentralafrikanische Republik,13.0
2021,Germany,Zypern,880.0
2021,Germany,Ägypten,446.0
2021,Germany,Äthiopien,92.0
2021,Germany,Österreich,11383.0
2021,Germany,Übriges Afrika,559.0
2021,Germany,Übriges Amerika,891.0
2021,Germany,Übriges Asien,723.0
2021,Germany,Übriges Europa,150.0
2021,Germany,Übriges Ozeanien,44.0
2022,Germany,Afghanistan,65.0
2022,Germany,Albanien,90.0
2022,Germany,Algerien,141.0
2022,Germany,Andorra,18.0
2022,Germany,Angola,9.0
2022,Germany,Argentinien,332.0
2022,Germany,Armenien,55.0
2022,Germany,Aserbaidschan,25.0
2022,Germany,Australien,2856.0
2022,Germany,Belarus,165.0
2022,Germany,Belgien,1981.0
2022,Germany,"Bolivien, Plurinationaler Staat",357.0
2022,Germany,Bosnien und Herzegowina,185.0
2022,Germany,Brasilien,1204.0
2022,Germany,Bulgarien,1240.0
2022,Germany,Chile,326.0
2022,Germany,China,1011.0
2022,Germany,Costa Rica,389.0
2022,Germany,Cote d'Ivoire,37.0
2022,Germany,Dänemark,3387.0
2022,Germany,Estland,106.0
2022,Germany,Finnland,487.0
2022,Germany,Frankreich,6301.0
2022,Germany,Georgien,243.0
2022,Germany,Ghana,144.0
2022,Germany,Griechenland,1441.0
2022,Germany,Honduras,22.0
2022,Germany,Indien,610.0
2022,Germany,Indonesien,585.0
2022,Germany,Irak,569.0
2022,Germany,"Iran, Islamische Republik",220.0
2022,Germany,Irland,1134.0
2022,Germany,Island,125.0
2022,Germany,Israel,496.0
2022,Germany,Italien,3214.0
2022,Germany,Japan,817.0
2022,Germany,Jemen,10.0
2022,Germany,Jordanien,238.0
2022,Germany,Kamerun,81.0
2022,Germany,Kanada,2173.0
2022,Germany,Kasachstan,496.0
2022,Germany,Kenia,200.0
2022,Germany,Kirgisistan,68.0
2022,Germany,Kolumbien,357.0
2022,Germany,"Kongo, Demokratische Republik",25.0
2022,Germany,"Kongo, Republik",9.0
2022,Germany,"Korea, Demokratische Volksrepublik",17.0
2022,Germany,"Korea, Republik",260.0
2022,Germany,Kosovo,140.0
2022,Germany,Kroatien,1100.0
2022,Germany,Kuwait,48.0
2022,Germany,Lettland,134.0
2022,Germany,Libanon,426.0
2022,Germany,Libyen,101.0
2022,Germany,Litauen,127.0
2022,Germany,Luxemburg,658.0
2022,Germany,Malta,294.0
2022,Germany,Marokko,457.0
2022,Germany,Mexiko,1231.0
2022,Germany,Montenegro (ab 03.06.2006),226.0
2022,Germany,Namibia,178.0
2022,Germany,Neuseeland,767.0
2022,Germany,Nicaragua,41.0
2022,Germany,Niederlande,3806.0
2022,Germany,Niger,13.0
2022,Germany,Nigeria,106.0
2022,Germany,Nordmazedonien,82.0
2022,Germany,Norwegen,1481.0
2022,Germany,Pakistan,318.0
2022,Germany,Paraguay,1573.0
2022,Germany,Peru,292.0
2022,Germany,Philippinen,542.0
2022,Germany,Polen,4606.0
2022,Germany,Portugal,2757.0
2022,Germany,Ruanda,41.0
2022,Germany,Rumänien,1516.0
2022,Germany,Russische Föderation,2871.0
2022,Germany,Saudi-Arabien,311.0
2022,Germany,Schweden,3457.0
2022,Germany,Schweiz,20107.0
2022,Germany,Senegal,54.0
2022,Germany,Serbien,385.0
2022,Germany,Singapur,566.0
2022,Germany,Slowakei,169.0
2022,Germany,Slowenien,184.0
2022,Germany,Somalia,46.0
2022,Germany,Spanien,8658.0
2022,Germany,Syrien,88.0
2022,Germany,Südafrika,623.0
2022,Germany,Tadschikistan,13.0
2022,Germany,Tansania,235.0
2022,Germany,Thailand,2057.0
2022,Germany,Tschechien,784.0
2022,Germany,Tunesien,317.0
2022,Germany,Türkei,5722.0
2022,Germany,Uganda,75.0
2022,Germany,Ukraine,439.0
2022,Germany,Unbekanntes Ausland,3146.0
2022,Germany,Ungarn,2052.0
2022,Germany,Ungeklärt / Ohne Angabe,124404.0
2022,Germany,Uruguay,202.0
2022,Germany,Usbekistan,40.0
2022,Germany,"Venezuela, Bolivarische Republik",108.0
2022,Germany,Vereinigte Arabische Emirate,1863.0
2022,Germany,Vereinigte Staaten,9515.0
2022,Germany,Vereinigtes Königreich,5014.0
2022,Germany,Vietnam,335.0
2022,Germany,Zentralafrikanische Republik,21.0
2022,Germany,Zypern,951.0
2022,Germany,Ägypten,622.0
2022,Germany,Äthiopien,109.0
2022,Germany,Österreich,12423.0
2022,Germany,Übriges Afrika,544.0
2022,Germany,Übriges Amerika,1059.0
2022,Germany,Übriges Asien,1012.0
2022,Germany,Übriges Europa,158.0
2022,Germany,Übriges Ozeanien,46.0
2023,Germany,Afghanistan,41.0
2023,Germany,Albanien,82.0
2023,Germany,Algerien,202.0
2023,Germany,Andorra,25.0
2023,Germany,Angola,6.0
2023,Germany,Argentinien,333.0
2023,Germany,Armenien,51.0
2023,Germany,Aserbaidschan,31.0
2023,Germany,Australien,3025.0
2023,Germany,Belarus,115.0
2023,Germany,Belgien,1913.0
2023,Germany,"Bolivien, Plurinationaler Staat",253.0
2023,Germany,Bosnien und Herzegowina,196.0
2023,Germany,Brasilien,1140.0
2023,Germany,Bulgarien,1041.0
2023,Germany,Chile,351.0
2023,Germany,China,1206.0
2023,Germany,Costa Rica,341.0
2023,Germany,Cote d'Ivoire,32.0
2023,Germany,Dänemark,2996.0
2023,Germany,Estland,106.0
2023,Germany,Finnland,438.0
2023,Germany,Frankreich,5826.0
2023,Germany,Georgien,154.0
2023,Germany,Ghana,149.0
2023,Germany,Griechenland,1533.0
2023,Germany,Honduras,23.0
2023,Germany,Indien,654.0
2023,Germany,Indonesien,589.0
2023,Germany,Irak,803.0
2023,Germany,"Iran, Islamische Republik",213.0
2023,Germany,Irland,899.0
2023,Germany,Island,148.0
2023,Germany,Israel,475.0
2023,Germany,Italien,3382.0
2023,Germany,Japan,735.0
2023,Germany,Jemen,15.0
2023,Germany,Jordanien,238.0
2023,Germany,Kamerun,79.0
2023,Germany,Kanada,2137.0
2023,Germany,Kasachstan,522.0
2023,Germany,Kenia,265.0
2023,Germany,Kirgisistan,74.0
2023,Germany,Kolumbien,326.0
2023,Germany,"Kongo, Demokratische Republik",23.0
2023,Germany,"Korea, Demokratische Volksrepublik",26.0
2023,Germany,"Korea, Republik",261.0
2023,Germany,Kosovo,166.0
2023,Germany,Kroatien,876.0
2023,Germany,Kuwait,53.0
2023,Germany,Lettland,132.0
2023,Germany,Libanon,584.0
2023,Germany,Libyen,109.0
2023,Germany,Litauen,123.0
2023,Germany,Luxemburg,626.0
2023,Germany,Malta,293.0
2023,Germany,Marokko,585.0
2023,Germany,Mexiko,849.0
2023,Germany,Montenegro (ab 03.06.2006),148.0
2023,Germany,Namibia,191.0
2023,Germany,Neuseeland,966.0
2023,Germany,Nicaragua,40.0
2023,Germany,Niederlande,3780.0
2023,Germany,Niger,7.0
2023,Germany,Nigeria,94.0
2023,Germany,Nordmazedonien,86.0
2023,Germany,Norwegen,1191.0
2023,Germany,Pakistan,349.0
2023,Germany,Paraguay,674.0
2023,Germany,Peru,280.0
2023,Germany,Philippinen,564.0
2023,Germany,Polen,4080.0
2023,Germany,Portugal,2569.0
2023,Germany,Ruanda,23.0
2023,Germany,Rumänien,1424.0
2023,Germany,Russische Föderation,3153.0
2023,Germany,Saudi-Arabien,402.0
2023,Germany,Schweden,2545.0
2023,Germany,Schweiz,20973.0
2023,Germany,Senegal,83.0
2023,Germany,Serbien,318.0
2023,Germany,Singapur,503.0
2023,Germany,Slowakei,198.0
2023,Germany,Slowenien,193.0
2023,Germany,Somalia,20.0
2023,Germany,Spanien,8727.0
2023,Germany,Syrien,147.0
2023,Germany,Südafrika,654.0
2023,Germany,Tadschikistan,22.0
2023,Germany,Tansania,104.0
2023,Germany,Thailand,2190.0
2023,Germany,Tschechien,770.0
2023,Germany,Tunesien,320.0
2023,Germany,Türkei,5371.0
2023,Germany,Uganda,84.0
2023,Germany,Ukraine,330.0
2023,Germany,Unbekanntes Ausland,2706.0
2023,Germany,Ungarn,1703.0
2023,Germany,Ungeklärt / Ohne Angabe,125684.0
2023,Germany,Uruguay,136.0
2023,Germany,Usbekistan,30.0
2023,Germany,"Venezuela, Bolivarische Republik",79.0
2023,Germany,Vereinigte Arabische Emirate,2285.0
2023,Germany,Vereinigte Staaten,9182.0
2023,Germany,Vereinigtes Königreich,4494.0
2023,Germany,Vietnam,345.0
2023,Germany,Zentralafrikanische Republik,10.0
2023,Germany,Zypern,885.0
2023,Germany,Ägypten,652.0
2023,Germany,Äthiopien,115.0
2023,Germany,Österreich,12504.0
2023,Germany,Übriges Afrika,504.0
2023,Germany,Übriges Amerika,785.0
2023,Germany,Übriges Asien,1259.0
2023,Germany,Übriges Europa,162.0
2023,Germany,Übriges Ozeanien,66.0
2024,Germany,Afghanistan,76.0
2024,Germany,Albanien,86.0
2024,Germany,Algerien,209.0
2024,Germany,Andorra,21.0
2024,Germany,Angola,22.0
2024,Germany,Argentinien,294.0
2024,Germany,Armenien,31.0
2024,Germany,Aserbaidschan,35.0
2024,Germany,Australien,2905.0
2024,Germany,Belarus,119.0
2024,Germany,Belgien,1874.0
2024,Germany,"Bolivien, Plurinationaler Staat",223.0
2024,Germany,Bosnien und Herzegowina,197.0
2024,Germany,Brasilien,1166.0
2024,Germany,Bulgarien,1240.0
2024,Germany,Chile,369.0
2024,Germany,China,1173.0
2024,Germany,Costa Rica,238.0
2024,Germany,Cote d'Ivoire,25.0
2024,Germany,Dänemark,2857.0
2024,Germany,Estland,95.0
2024,Germany,Finnland,396.0
2024,Germany,Frankreich,5543.0
2024,Germany,Georgien,176.0
2024,Germany,Ghana,142.0
2024,Germany,Griechenland,1721.0
2024,Germany,Honduras,17.0
2024,Germany,Indien,667.0
2024,Germany,Indonesien,656.0
2024,Germany,Irak,918.0
2024,Germany,"Iran, Islamische Republik",225.0
2024,Germany,Irland,984.0
2024,Germany,Island,104.0
2024,Germany,Israel,441.0
2024,Germany,Italien,3442.0
2024,Germany,Japan,863.0
2024,Germany,Jemen,34.0
2024,Germany,Jordanien,376.0
2024,Germany,Kamerun,106.0
2024,Germany,Kanada,2004.0
2024,Germany,Kasachstan,498.0
2024,Germany,Kenia,253.0
2024,Germany,Kirgisistan,96.0
2024,Germany,Kolumbien,337.0
2024,Germany,"Kongo, Demokratische Republik",26.0
2024,Germany,"Kongo, Republik",11.0
2024,Germany,"Korea, Demokratische Volksrepublik",21.0
2024,Germany,"Korea, Republik",273.0
2024,Germany,Kosovo,215.0
2024,Germany,Kroatien,974.0
2024,Germany,Kuwait,54.0
2024,Germany,Lettland,147.0
2024,Germany,Libanon,608.0
2024,Germany,Libyen,164.0
2024,Germany,Litauen,163.0
2024,Germany,Luxemburg,654.0
2024,Germany,Malta,317.0
2024,Germany,Marokko,644.0
2024,Germany,Mexiko,902.0
2024,Germany,Montenegro (ab 03.06.2006),123.0
2024,Germany,Namibia,190.0
2024,Germany,Neuseeland,844.0
2024,Germany,Nicaragua,36.0
2024,Germany,Niederlande,3674.0
2024,Germany,Niger,9.0
2024,Germany,Nigeria,97.0
2024,Germany,Nordmazedonien,96.0
2024,Germany,Norwegen,1199.0
2024,Germany,Pakistan,335.0
2024,Germany,Paraguay,614.0
2024,Germany,Peru,271.0
2024,Germany,Philippinen,566.0
2024,Germany,Polen,4300.0
2024,Germany,Portugal,2427.0
2024,Germany,Ruanda,22.0
2024,Germany,Rumänien,1710.0
2024,Germany,Russische Föderation,3210.0
2024,Germany,Saudi-Arabien,599.0
2024,Germany,Schweden,2478.0
2024,Germany,Schweiz,20695.0
2024,Germany,Senegal,54.0
2024,Germany,Serbien,350.0
2024,Germany,Singapur,422.0
2024,Germany,Slowakei,167.0
2024,Germany,Slowenien,191.0
2024,Germany,Somalia,37.0
2024,Germany,Spanien,8869.0
2024,Germany,Sudan (ohne Südsudan) (ab 09.07.2011),5.0
2024,Germany,Syrien,174.0
2024,Germany,Südafrika,644.0
2024,Germany,Südsudan (ab 09.07.2011),7.0
2024,Germany,Tadschikistan,21.0
2024,Germany,Tansania,125.0
2024,Germany,Thailand,2314.0
2024,Germany,Tschechien,762.0
2024,Germany,Tunesien,400.0
2024,Germany,Türkei,5203.0
2024,Germany,Uganda,63.0
2024,Germany,Ukraine,234.0
2024,Germany,Unbekanntes Ausland,2607.0
2024,Germany,Ungarn,1742.0
2024,Germany,Ungeklärt / Ohne Angabe,128593.0
2024,Germany,Uruguay,153.0
2024,Germany,Usbekistan,30.0
2024,Germany,"Venezuela, Bolivarische Republik",65.0
2024,Germany,Vereinigte Arabische Emirate,2674.0
2024,Germany,Vereinigte Staaten,9307.0
2024,Germany,Vereinigtes Königreich,4450.0
2024,Germany,Vietnam,376.0
2024,Germany,Zentralafrikanische Republik,6.0
2024,Germany,Zypern,1059.0
2024,Germany,Ägypten,768.0
2024,Germany,Äthiopien,108.0
2024,Germany,Österreich,13308.0
2024,Germany,Übriges Afrika,559.0
2024,Germany,Übriges Amerika,792.0
2024,Germany,Übriges Asien,1187.0
2024,Germany,Übriges Europa,152.0
2024,Germany,Übriges Ozeanien,86.0
2000,Afghanistan,Germany,13.0
2000,Albanien,Germany,45.0
2000,Algerien,Germany,64.0
2000,Andorra,Germany,12.0
2000,Angola,Germany,17.0
2000,Argentinien,Germany,489.0
2000,Armenien,Germany,66.0
2000,Aserbaidschan,Germany,35.0
2000,Australien,Germany,1164.0
2000,Belarus,Germany,218.0
2000,Belgien,Germany,2162.0
2000,"Bolivien, Plurinationaler Staat",Germany,181.0
2000,Bosnien und Herzegowina,Germany,102.0
2000,Brasilien,Germany,1278.0
2000,Bulgarien,Germany,153.0
2000,Chile,Germany,406.0
2000,China,Germany,870.0
2000,Costa Rica,Germany,156.0
2000,Cote d'Ivoire,Germany,48.0
2000,Dänemark,Germany,587.0
2000,Estland,Germany,136.0
2000,Finnland,Germany,215.0
2000,Frankreich,Germany,5633.0
2000,Georgien,Germany,62.0
2000,Ghana,Germany,127.0
2000,Griechenland,Germany,958.0
2000,Honduras,Germany,57.0
2000,Indien,Germany,453.0
2000,Indonesien,Germany,282.0
2000,Irak,Germany,48.0
2000,"Iran, Islamische Republik",Germany,120.0
2000,Irland,Germany,515.0
2000,Island,Germany,50.0
2000,Israel,Germany,384.0
2000,Italien,Germany,2623.0
2000,Japan,Germany,529.0
2000,Jemen,Germany,20.0
2000,Jordanien,Germany,131.0
2000,Kamerun,Germany,73.0
2000,Kanada,Germany,1264.0
2000,Kasachstan,Germany,42657.0
2000,Kenia,Germany,224.0
2000,Kirgisistan,Germany,2125.0
2000,Kolumbien,Germany,461.0
2000,"Kongo, Demokratische Republik",Germany,8.0
2000,"Kongo, Republik",Germany,14.0
2000,"Korea, Demokratische Volksrepublik",Germany,30.0
2000,"Korea, Republik",Germany,120.0
2000,Kosovo,Germany,0.0
2000,Kroatien,Germany,296.0
2000,Kuwait,Germany,42.0
2000,Lettland,Germany,239.0
2000,Libanon,Germany,213.0
2000,Libyen,Germany,39.0
2000,Litauen,Germany,330.0
2000,Luxemburg,Germany,512.0
2000,Malta,Germany,49.0
2000,Marokko,Germany,236.0
2000,Mexiko,Germany,628.0
2000,Montenegro (ab 03.06.2006),Germany,0.0
2000,Namibia,Germany,344.0
2000,Neuseeland,Germany,274.0
2000,Nicaragua,Germany,53.0
2000,Niederlande,Germany,3838.0
2000,Niger,Germany,11.0
2000,Nigeria,Germany,143.0
2000,Nordmazedonien,Germany,30.0
2000,Norwegen,Germany,338.0
2000,Pakistan,Germany,265.0
2000,Paraguay,Germany,403.0
2000,Peru,Germany,244.0
2000,Philippinen,Germany,482.0
2000,Polen,Germany,19961.0
2000,Portugal,Germany,874.0
2000,Ruanda,Germany,10.0
2000,Rumänien,Germany,1079.0
2000,Russische Föderation,Germany,40081.0
2000,Saudi-Arabien,Germany,204.0
2000,Schweden,Germany,513.0
2000,Schweiz,Germany,3731.0
2000,Senegal,Germany,57.0
2000,Serbien,Germany,0.0
2000,Singapur,Germany,514.0
2000,Slowakei,Germany,124.0
2000,Slowenien,Germany,88.0
2000,Somalia,Germany,2.0
2000,Spanien,Germany,5747.0
2000,Syrien,Germany,154.0
2000,Südafrika,Germany,1260.0
2000,Tadschikistan,Germany,44.0
2000,Tansania,Germany,175.0
2000,Thailand,Germany,711.0
2000,Tschechien,Germany,911.0
2000,Tunesien,Germany,271.0
2000,Türkei,Germany,1385.0
2000,Uganda,Germany,74.0
2000,Ukraine,Germany,2997.0
2000,Unbekanntes Ausland,Germany,336.0
2000,Ungarn,Germany,823.0
2000,Ungeklärt / Ohne Angabe,Germany,8075.0
2000,Uruguay,Germany,89.0
2000,Usbekistan,Germany,863.0
2000,"Venezuela, Bolivarische Republik",Germany,328.0
2000,Vereinigte Arabische Emirate,Germany,215.0
2000,Vereinigte Staaten,Germany,11252.0
2000,Vereinigtes Königreich,Germany,4657.0
2000,Vietnam,Germany,106.0
2000,Zentralafrikanische Republik,Germany,14.0
2000,Zypern,Germany,156.0
2000,Ägypten,Germany,366.0
2000,Äthiopien,Germany,65.0
2000,Österreich,Germany,3650.0
2000,Übriges Afrika,Germany,753.0
2000,Übriges Amerika,Germany,987.0
2000,Übriges Asien,Germany,932.0
2000,Übriges Europa,Germany,777.0
2000,Übriges Ozeanien,Germany,104.0
2001,Afghanistan,Germany,31.0
2001,Albanien,Germany,29.0
2001,Algerien,Germany,60.0
2001,Andorra,Germany,7.0
2001,Angola,Germany,15.0
2001,Argentinien,Germany,618.0
2001,Armenien,Germany,58.0
2001,Aserbaidschan,Germany,69.0
2001,Australien,Germany,1126.0
2001,Belarus,Germany,205.0
2001,Belgien,Germany,2147.0
2001,"Bolivien, Plurinationaler Staat",Germany,182.0
2001,Bosnien und Herzegowina,Germany,124.0
2001,Brasilien,Germany,1368.0
2001,Bulgarien,Germany,177.0
2001,Chile,Germany,449.0
2001,China,Germany,801.0
2001,Costa Rica,Germany,129.0
2001,Cote d'Ivoire,Germany,27.0
2001,Dänemark,Germany,656.0
2001,Estland,Germany,118.0
2001,Finnland,Germany,187.0
2001,Frankreich,Germany,5411.0
2001,Georgien,Germany,71.0
2001,Ghana,Germany,135.0
2001,Griechenland,Germany,1009.0
2001,Honduras,Germany,59.0
2001,Indien,Germany,462.0
2001,Indonesien,Germany,323.0
2001,Irak,Germany,80.0
2001,"Iran, Islamische Republik",Germany,111.0
2001,Irland,Germany,611.0
2001,Island,Germany,61.0
2001,Israel,Germany,399.0
2001,Italien,Germany,2559.0
2001,Japan,Germany,484.0
2001,Jemen,Germany,42.0
2001,Jordanien,Germany,157.0
2001,Kamerun,Germany,77.0
2001,Kanada,Germany,1322.0
2001,Kasachstan,Germany,41212.0
2001,Kenia,Germany,228.0
2001,Kirgisistan,Germany,1917.0
2001,Kolumbien,Germany,385.0
2001,"Kongo, Demokratische Republik",Germany,9.0
2001,"Kongo, Republik",Germany,18.0
2001,"Korea, Demokratische Volksrepublik",Germany,28.0
2001,"Korea, Republik",Germany,127.0
2001,Kosovo,Germany,0.0
2001,Kroatien,Germany,247.0
2001,Kuwait,Germany,23.0
2001,Lettland,Germany,177.0
2001,Libanon,Germany,240.0
2001,Libyen,Germany,36.0
2001,Litauen,Germany,256.0
